"TRS_type","var","x","y025","y050","y","y950","y975","x_norm"
"TAS_total","lai",0.712800830202697,-0.037602022313983,-0.0335096481725859,-0.0184372612134742,-0.00862251369220727,-0.00714583328750826,-1.34534558799262
"TAS_total","lai",0.812363214245844,-0.0304445687121949,-0.0284302326227004,-0.0175180348427227,-0.00729136216234155,-0.00600530127044067,-1.27807830859299
"TAS_total","lai",0.911925598288991,-0.0292916093314362,-0.0269530030372284,-0.0162563623893241,-0.00622547432018501,-0.00492973397815552,-1.21081102919336
"TAS_total","lai",1.01148798233214,-0.0295491697749903,-0.0273312550155974,-0.0158880656618637,-0.00569244915089484,-0.00451780021793838,-1.14354374979373
"TAS_total","lai",1.11105036637528,-0.0249780274436736,-0.0214663825059846,-0.0125047727380019,-0.00234404543435854,-0.00115806031406906,-1.0762764703941
"TAS_total","lai",1.21061275041843,-0.0158988334081533,-0.0146580031824331,-0.00755304074643817,0.00035423857429561,0.00171900836453058,-1.00900919099447
"TAS_total","lai",1.31017513446158,-0.0154099948725619,-0.0142725409185141,-0.00826505840741102,-0.00146594864117736,-0.00090923346034275,-0.941741911594837
"TAS_total","lai",1.40973751850473,-0.0147958276041359,-0.0132959370773641,-0.0074932488142882,-0.000506432635277914,0.00021899388514659,-0.874474632195206
"TAS_total","lai",1.50929990254787,-0.0145973620196968,-0.0134298384230319,-0.00757730014936153,-0.00131169946925658,-0.000225930830846833,-0.807207352795575
"TAS_total","lai",1.60886228659102,-0.0136871776252409,-0.0132206055127548,-0.00707087214828902,-0.000835591648711274,0.000521142064981826,-0.739940073395944
"TAS_total","lai",1.70842467063417,-0.0138763162307575,-0.0130640741410474,-0.00698354567408039,-0.000733874974489049,0.000325021498049441,-0.672672793996312
"TAS_total","lai",1.80798705467731,-0.0148560188318082,-0.0136836675839949,-0.00750812064828453,-0.00163558236102018,-4.94062165029997e-05,-0.605405514596681
"TAS_total","lai",1.90754943872046,-0.0160744045559863,-0.0151064393956044,-0.00914417255731934,-0.00398380027617378,-0.00351018570332188,-0.53813823519705
"TAS_total","lai",2.00711182276361,-0.0155606265868957,-0.0144315902844536,-0.00867476950026522,-0.00360317677962652,-0.00304142241266539,-0.470870955797419
"TAS_total","lai",2.10667420680675,-0.014947302454189,-0.0137087370141798,-0.00807179236632931,-0.00303600519338623,-0.00232237704894498,-0.403603676397787
"TAS_total","lai",2.2062365908499,-0.0138296099737118,-0.0129583460359082,-0.00726781752096061,-0.00217940174878395,-0.00140432424543805,-0.336336396998156
"TAS_total","lai",2.30579897489305,-0.0136540792803499,-0.0129256852388741,-0.00702889380377193,-0.0020052084085486,-0.00126552833373601,-0.269069117598525
"TAS_total","lai",2.4053613589362,-0.0149414371422964,-0.0139079125464903,-0.00778880752397353,-0.00215212225391631,-0.00152757357041005,-0.201801838198893
"TAS_total","lai",2.50492374297934,-0.0154015879663017,-0.0141670321310343,-0.00745892852567851,-0.00218416475656936,-0.000526236601194146,-0.134534558799262
"TAS_total","lai",2.60448612702249,-0.0185187443431307,-0.0174725037403118,-0.00861052096143124,-0.00240546535058751,-0.00106759714900506,-0.0672672793996311
"TAS_total","lai",2.70404851106564,-0.0188236015886543,-0.0180719574310476,-0.00712084937351918,0.000840932165472009,0.00183063606457137,3.00039751402496e-16
"TAS_total","lai",2.80361089510878,-0.0191195559102524,-0.0181061544766173,-0.00909165730231576,-0.000203440009496536,0.00134391260713616,0.0672672793996314
"TAS_total","lai",2.90317327915193,-0.0191195559102524,-0.0181061544766173,-0.00909165730231576,-0.000203440009496536,0.00134391260713616,0.134534558799263
"TAS_total","lai",3.00273566319508,-0.0191195559102524,-0.0181061544766173,-0.00909165730231576,-0.000203440009496536,0.00134391260713616,0.201801838198894
"TAS_total","lai",3.10229804723822,-0.0191195559102524,-0.0181061544766173,-0.00909165730231576,-0.000203440009496536,0.00134391260713616,0.269069117598525
"TAS_total","lai",3.20186043128137,-0.0191195559102524,-0.0181061544766173,-0.00909165730231576,-0.000203440009496536,0.00134391260713616,0.336336396998157
