"site_ID","RMSE","R2","control_year","window_size","nwindow","TAS","TASp"
"US-IB2",1.79128352333975,0.44091775827034,2016,14,8,0.026735796586738,0.074606524043708
"US-Kon",3.20918511330223,0.340895886082914,2010,14,7,-0.0200616101903335,0.173966821997435
"US-MOz",3.59952452992737,0.107208319283733,2021,14,10,0.0552285111507099,4.71952583549449e-05
"US-NC2",2.80841360374898,0.453576513656728,2008,14,26,0.000944415980113489,0.933248448165117
"US-Bar",3.54287561739374,0.128998002709882,2006,14,9,0.0489809176839156,0.105671984073095
"CA-Oas",2.16828231713209,0.256892269124472,2005,14,7,0.00251005591373241,0.850662812787574
"CA-TP4",3.60752367258583,0.279143392269775,2019,14,13,0.0479525253542606,2.29383990057641e-05
"CA-TP3",2.72925533288768,0.347387816700644,2023,14,15,0.0293952760556384,0.00777930634638539
"CA-Man",0.829077511246301,0.764548702598939,1995,14,6,0.0288955858301306,0.13761715318291
"CA-LP1",2.38000158245374,0.190938881637072,2009,14,14,0.0134981108216095,0.569942916920826
"CA-Ca1",3.58947775175643,0.475482677090874,2002,14,20,0.0384037090028643,0.00180551489930548
"CA-Gro",3.22913193669095,0.139205815918012,2010,14,8,0.0163398189113516,0.594312035079521
"CA-Obs",1.28615335466987,0.629786938024378,2008,14,11,-0.0345736325409963,0.0582306237737831
"CA-Ojp",1.70243583251166,0.365583318968826,2005,14,12,0.0121267055929518,0.368625663638222
"US-Jo2",0.963909194608791,0.13358356119762,2016,14,18,-0.0057054488197623,0.80575521223607
"US-MtB",1.29389440733459,0.267294712590789,2023,14,21,-0.0244243444532789,0.118026061348462
"US-LL1",1.9268919416118,0.309671142527395,2009,14,8,0.0121090403187825,0.143552061032242
"US-BZB",4.2074240081035,0.102778487231083,2021,14,8,0.0753493212221542,0.17279803066788
"US-BZF",4.12642858133227,0.0655173978185897,2021,14,6,-0.0164100925916703,0.810836820175169
"US-KL2",2.98739381150228,0.321378536372998,2011,14,8,0.0167822622360264,0.485606275818643
"US-Ro4",1.99197326496707,0.325438109171497,2016,14,6,-0.013287497784776,0.351527854192611
"US-KM4",3.1686875004555,0.35285868272348,2020,14,7,0.0239669633899091,0.117426704314636
"US-MBP",1.1388094947795,0.367712948729925,2020,14,12,0.0286225911127368,0.403768377892189
"US-Myb",1.32314248406202,0.433923517023959,2019,14,12,0.0220125283066073,0.657049503047432
"US-NC4",3.48753095329379,0.397207325182621,2015,14,16,0.0894108515907203,0.000586450003505175
"US-Tw1",1.16813263081967,0.415222748670383,2021,14,10,0.0132771932952132,0.84375062709187
"US-Ced",2.25740238586858,0.471529293296834,2008,14,12,0.0136475051701682,0.445498961081097
"US-Oho",2.88841017752488,0.152568433081963,2012,14,10,0.0391005063505752,0.00472373251658852
"US-Slt",3.08625431871686,0.307408699670282,2013,14,10,0.0357828474925856,0.167697666883122
"US-Wrc",3.88522906043011,0.0705786371447644,2004,14,13,0.0373253787722731,0.0260785078103952
"AU-Tum",4.46667479355042,0.206928186323754,2001,14,14,-0.00828397501431735,0.610976414470087
"BE-Bra",3.0314743623976,0.179883845109604,2009,14,10,0.0638911505325228,0.000154877398851674
"BE-Vie",3.12624187580049,0.242522743179748,1999,14,14,0.03013168936751,0.00421630829892221
"CH-Lae",4.40494938890764,0.102730432778698,2021,14,11,0.0580026736609436,2.12551879625735e-08
"CZ-BK1",2.49409562589723,0.356161828438882,2016,14,15,0.0534278295737414,0.00170263099710092
"CZ-wet",2.10585747975901,0.438918831533793,2012,14,5,0.00673782788655897,0.745297439651259
"DE-Gri",1.88673960584729,0.593751144835172,2016,14,8,0.0153283969552488,0.253318183359638
"DE-Hai",1.60922460918973,0.254418594306289,2009,14,11,0.00159896613341587,0.848883310215537
"DE-Tha",1.64090798496943,0.416639333425779,2006,14,15,0.0105334144731737,0.151750262715247
"DK-Sor",2.55233880267709,0.2614657270212,2007,14,10,-0.0197365974016319,0.00776889681598076
"FI-Hyy",1.22534628567374,0.62816725485636,2005,14,10,-0.0121761351346391,0.0138206948387808
"FI-Sod",1.75172218367436,0.450585701927626,2005,14,10,0.00599862242098524,0.740643486468996
"FR-Pue",1.08850793458379,0.615445591178232,2011,14,13,0.0150971439058611,0.239611238635205
"IT-MBo",2.75937103798892,0.349310543146767,2010,14,4,-0.0254253825957656,0.230322032472141
"IT-Noe",1.48000213054481,0.389320467623289,2006,14,11,0.056355513681664,0.00305811772758999
"IT-Ren",1.9792829371698,0.33479293764135,2005,14,16,-0.00563673798785145,0.678470104963349
"IT-SRo",2.42819289589556,0.368498585832972,2002,14,16,-0.0273815444687917,0.0193181210820228
