"","site_ID","RMSE","R2","control_year","window_size","nwindow","TAS","TASp"
"46","US-KL2",3.08164567136622,0.280242912697613,2019,14,8,-0.0351205829355872,2.93566321990676e-05
"47","US-Ro4",2.0228781286618,0.305069871661978,2016,14,6,-0.0159966332702001,0.31977559536205
"48","US-KM4",3.18421428899408,0.34221472193928,2020,14,7,0.00420313894152027,0.793319096033317
"49","US-MBP",1.20501538390342,0.303950231188933,2019,14,12,-0.058640136369853,1.5374155915998e-05
"50","US-Myb",1.4544771472487,0.436987270566195,2020,14,12,0.0748493991099058,0.0687862687804067
"51","US-NC4",3.53354072508865,0.380045964339984,2014,14,16,0.00249351357172881,0.913589658270886
"52","US-Tw1",1.13502424837707,0.539325162730125,2017,14,10,0.0124598938864094,0.621383056932876
"53","US-Ced",2.2970321808339,0.454180438951029,2008,14,12,0.00791853774992549,0.713105049569672
"54","US-Oho",2.89505859400605,0.145186144698408,2012,14,10,0.0168407421684998,0.120331246242544
"55","US-Slt",3.09057569432893,0.300030201661118,2013,14,10,-0.00505342499081505,0.879079353992381
"56","US-Wrc",3.87301957452346,0.07679667454136,2004,14,13,0.0185484698255895,0.326561877052917
"57","AU-Tum",4.55977890453474,0.199233519039002,2001,14,14,-0.020565037152373,0.125991674759263
"58","BE-Bra",3.10344071190909,0.146290845823641,2007,14,10,-0.0385395611206553,0.0600236391004717
"59","BE-Vie",3.11035212031288,0.246272725618769,1999,14,14,-0.00168235476811474,0.851303046023494
"60","CH-Lae",4.43499586758495,0.110835568477093,2014,14,11,-0.0400067565452836,0.000145890189414643
"61","CZ-BK1",2.51719700160132,0.340986761236873,2016,14,15,0.03597788544788,0.0114984016493928
"62","CZ-wet",2.13969794403709,0.412202906106661,2012,14,5,0.012950244785277,0.417477142236627
"63","DE-Gri",1.96568140172148,0.562176057385772,2016,14,8,0.0190874113753732,0.253712024412011
"64","DE-Hai",1.61513051258515,0.246096896421458,2009,14,11,-0.0331541944324721,0.00114743316346483
"65","DE-Tha",1.65982520640621,0.408262347547641,2006,14,15,-0.011593058023501,0.0204837021444771
"66","DK-Sor",2.56352327407464,0.252367618217231,2007,14,10,-0.0285029698784163,1.07713808309013e-05
"67","FI-Hyy",1.24526043550587,0.615349710850584,2005,14,10,-0.0331544990610398,5.52829691692488e-13
"68","FI-Sod",1.89300371791487,0.345867087754709,2007,14,10,-0.0577404730876169,5.24987262657068e-07
"69","FR-Pue",1.08626899083683,0.61548780131575,2011,14,13,0.0113986885495836,0.534700814186911
"70","IT-Lav",2.21451585347791,0.105141157861822,2014,14,13,-0.0205550807854905,0.246548107330468
"71","IT-MBo",2.79082336857879,0.33980783409102,2010,14,4,-0.0256802063489995,0.0555333443163096
"72","IT-Noe",1.47550734578134,0.387178825894705,2006,14,11,0.0567462316128622,0.00162159379947791
"73","IT-Ren",2.07915038443322,0.280133467203559,2004,14,16,-0.0295222508861099,0.0187473461862802
"74","IT-SRo",2.45479146172803,0.356460395854142,2002,14,16,-0.0331767765854436,0.00183909010842417
"75","NL-Loo",2.85043100324886,0.108495108264579,2012,14,11,-0.0315763264002294,0.0257339170504934
"76","RU-Fyo",2.50436189379576,0.483114494327177,2013,14,7,-0.0334615266901384,0.0202687776267799
"77","ZA-Kru",1.83018708854993,0.538669005769768,2008,14,8,-0.15117522945135,1.3310146707407e-09
"78","IT-Tor",2.66031658304452,0.119647464133734,2011,14,8,-0.0126340136923397,0.647974496826154
"79","BE-Dor",1.87775437883995,0.597194701032713,2014,14,14,-0.00492701034488914,0.577168471082704
"80","CH-Fru",3.46975307060531,0.38547341014804,2011,14,13,0.00412166002299643,0.537530054893015
