"","site_ID","RMSE","R2","control_year","window_size","nwindow","TAS","TASp"
"50","US-Myb",1.49738386055872,0.408495282140783,2020,21,8,0.14907372342051,0.0193772589216399
"51","US-NC4",3.55135830737059,0.379150173973141,2014,21,10,0.0057125662482882,0.849960772824311
"52","US-Tw1",1.14665255089194,0.536888319633402,2017,21,7,0.0210679383283396,0.499855497676389
"53","US-Ced",2.31116753416891,0.441993781580569,2008,21,8,0.0121862140439658,0.703680189276613
"54","US-Oho",2.88439124498833,0.144415572543061,2012,21,7,0.0283286420766101,0.0341300227803179
"55","US-Slt",3.14001114902939,0.27931848230661,2013,21,7,-0.000539771773230416,0.988431670644074
"56","US-Wrc",3.94703595861674,0.0665759167813417,2004,21,9,0.00230023788324139,0.913745113877607
"57","AU-Tum",4.50705935371892,0.200115908760433,2001,21,9,-0.00611348101933686,0.740268542078626
"58","BE-Bra",3.11062883558211,0.14189923491864,2007,21,7,0.000478472186579519,0.98319823415713
"59","BE-Vie",3.11839925116572,0.25044973231321,1999,21,9,0.0172075426787473,0.152351566570652
"60","CH-Lae",4.4738960145037,0.104921702282852,2014,21,7,-0.0420293261209882,0.00132841794441553
"61","CZ-BK1",2.49128989145355,0.343177960825171,2016,21,10,0.0582387171079394,0.00221170763715597
"62","CZ-wet",2.09371528766143,0.429986393389318,2012,21,3,-0.00315406899350981,0.881814393966048
"63","DE-Gri",1.91819425612299,0.585555163167397,2016,21,5,0.00786075347578784,0.643128479483983
"64","DE-Hai",1.63063345613378,0.230539740903662,2009,21,7,-0.00468322949651304,0.671305182113322
"65","DE-Tha",1.6706592878536,0.401155939939275,2006,21,10,-0.00652500489415929,0.268630330576753
"66","DK-Sor",2.5637577601405,0.254981672705116,2007,21,7,-0.0250820594236322,0.000889525851078317
"67","FI-Hyy",1.2104203099669,0.635604653211266,2005,21,6,-0.026459177848635,9.41155337192382e-06
"68","FI-Sod",1.71374187982554,0.441761020430487,2007,21,7,-0.0520648689479403,5.92284862630456e-05
"69","FR-Pue",1.1312615351438,0.59257626647426,2011,21,9,0.0108761631253603,0.486077839736359
"70","IT-Lav",2.21611655719719,0.105208415389995,2014,21,9,-0.0149607323961009,0.52794682572576
"71","IT-MBo",2.83683512813057,0.340847457145437,2010,21,3,-0.0232970185263562,0.184696853049692
"72","IT-Noe",1.48608968972012,0.385115384740081,2006,21,8,0.0482775325982574,0.0334123709590772
"73","IT-Ren",2.05798634666238,0.291961330901719,2004,21,11,-0.0223093090077145,0.146184936055957
"74","IT-SRo",2.45799795298383,0.34851140190228,2002,21,11,-0.0191064462605094,0.148092667085904
"75","NL-Loo",2.85520124983023,0.109909789335218,2012,21,7,-0.0272220504267501,0.0641839328911968
"76","RU-Fyo",2.51136095179506,0.430461559188281,2013,21,4,-0.0243559082766713,0.311888688775676
"77","ZA-Kru",1.81664103349428,0.544326645127013,2008,21,5,-0.0582093640239896,0.000608559310738364
"78","IT-Tor",2.9054157699938,0.0720037679020418,2011,21,5,0.0108584783405377,0.766900609475805
"79","BE-Dor",1.83714758342609,0.59738765239344,2014,21,10,-0.00406597414043985,0.697803086437884
"80","CH-Fru",3.47356893129318,0.383819881979022,2011,21,9,0.0139989357463662,0.105403185365165
"81","CZ-RAJ",1.46407529680704,0.58573444642295,2019,21,10,0.0341124377546899,0.16839772475838
"82","CZ-Stn",2.77752603108748,0.153883989619306,2021,21,7,-0.0105732534675136,0.511205162345383
"83","DE-Obe",2.15854367537667,0.546463044268378,2014,21,8,0.00575985610511533,0.685467843014114
"84","DE-RuR",2.09557695899863,0.55078379661851,2016,21,7,0.0109069110556506,0.278657412156452
"85","CH-Aws",3.80240330490202,0.268353560996983,2020,21,7,0.0138669350017768,0.320399212359861
"86","ES-LJu",0.624275762854171,0.193622892775383,2020,21,8,-0.0928262415149091,0.0266478127592414
"87","FR-FBn",1.41286408174875,0.344430348618611,2016,21,12,0.0590457073008795,0.0154475778475942
"88","FR-Fon",3.79804968866993,0.13965091515328,2024,21,8,0.0160620119149762,0.414388639317703
"89","GF-Guy",5.76929843467614,0.0454894215094981,2005,21,17,0.0659967028832618,0.00025244568457116
"90","IL-Yat",0.792096858425862,0.392898641053931,2005,21,7,-0.0270552467944393,0.0685883830701943
"91","SE-Deg",0.36617861406259,0.574863722579726,2020,21,5,0.0360093905097895,0.0109652228810525
"92","IT-SR2",3.25201740370348,0.349092363432757,2023,21,11,-0.0163919010373872,0.283095304155241
"93","CH-Dav",5.34336218292157,0.132106305498005,2012,21,8,-0.0371785784484312,0.0103511744123408
"94","DE-Akm",2.83926816537496,0.310518826275439,2022,21,4,0.0111929760377196,0.723358014902037
"95","DE-Hte",1.83188572701183,0.287626653866969,2016,21,5,0.0969123553457687,0.013571543027917
"96","DE-Hzd",4.28940346307939,0.198354607047161,2019,21,3,-0.0661604415341657,0.134514970000359
"97","DE-RuC",1.22387850632529,0.555752330838878,2023,21,3,0.0246863226953075,0.367589804130928
"98","DE-RuW",3.28600070077511,0.344959387529582,2017,21,11,0.0372613548312275,0.0752447473036176
"99","DE-SfS",4.81934597762047,0.135645304758457,2014,21,12,0.00603585413603947,0.831776724050487
"100","FR-Bil",1.72252650802947,0.431981770540667,2015,21,11,-0.00984662299019491,0.508645006931705
