"var","x","y025","y050","y","y950","y975","x_norm"
"mat",6.98008340133826,-0.0021544822612188,-0.000721586377547091,0.00535410581735603,0.0112430207033357,0.0121358208920288,-0.269069117598525
"mat",7.63257677296671,-0.00155822811434652,-0.000749131500894189,0.0051369435065841,0.0105783350667095,0.0118904096886854,-0.201801838198894
"mat",8.28507014459516,-0.000428011402921719,0.000184295115987154,0.00610589598281613,0.0120094018224537,0.0124511141717627,-0.134534558799263
"mat",8.93756351622361,-0.00220457952718515,-0.00158887562327708,0.00466950819780724,0.00967397527724002,0.0108992455111959,-0.0672672793996313
"mat",9.59005688785206,-0.00269653661105085,-0.00116473077931242,0.00538652960984296,0.0110639332816176,0.0117768037734503,-1.83129357362153e-16
"mat",10.2425502594805,-0.00127678489932448,0.000424508532167646,0.00799806009673822,0.0145425595037256,0.0149664530168761,0.067267279399631
"mat",10.895043631109,-0.000768289851657737,0.00129005369640908,0.00806026891528125,0.0145432782568618,0.015382826673909,0.134534558799263
"mat",11.5475370027374,-0.00134999262136833,0.00114065918586015,0.00774702073992182,0.0144950075218995,0.0152584620237931,0.201801838198894
"mat",12.2000303743659,-0.000981426715711215,0.000322662987840452,0.00751983673143776,0.0142074709673258,0.0149961019192442,0.269069117598525
"mat",12.8525237459943,-0.000820045310303785,0.00103448354659627,0.00767312438452404,0.0144406883884932,0.0153204125450416,0.336336396998156
"mat",13.5050171176228,-0.000700519313306669,0.00180570469503428,0.00832514487390092,0.0151865430729688,0.0162085014861269,0.403603676397788
"mat",14.1575104892512,-0.000551656525334574,0.00188187012954162,0.00878613248523616,0.015798719971075,0.0162769877900887,0.470870955797419
"mat",14.8100038608797,-0.000562976640873582,0.00172171225222533,0.00851535659060879,0.0163805265757952,0.0171988831073614,0.53813823519705
"mat",15.4624972325081,0.00115667991982996,0.0018114238338875,0.00876886069046207,0.016559154169022,0.0174431177399355,0.605405514596681
"mat",16.1149906041366,0.0010522996585074,0.00182348147171854,0.00873324828505982,0.0162173515822672,0.016851957903537,0.672672793996313
"mat",16.767483975765,0.000738673500847253,0.00158875764186657,0.00893111176037788,0.0166154995189017,0.0172257149895695,0.739940073395944
"mat",17.4199773473935,-0.000292596830772125,0.001100864610685,0.00770709823500005,0.0154937463611073,0.0165122385659879,0.807207352795575
"mat",18.0724707190219,-0.00053878660356999,0.000596844395091718,0.00733451462667361,0.0149725467627945,0.0155318027287541,0.874474632195206
"mat",18.7249640906504,-0.0022067477592212,-0.000910510318407355,0.006774792373113,0.0145510723312328,0.0153596371520419,0.941741911594838
"mat",19.3774574622788,-0.00548091245850116,-0.003961364438274,0.00526695076835219,0.0136765949161258,0.0147851987055979,1.00900919099447
"mat",20.0299508339073,-0.00564128867652113,-0.00490438839682382,0.00476025594283131,0.0131170441208954,0.0144076028931192,1.0762764703941
"mat",20.6824442055357,-0.0117296154616577,-0.011041072279894,0.00162548585396017,0.0129565741284422,0.0141221279826039,1.14354374979373
"mat",21.3349375771642,-0.0117249054602435,-0.0102051053882704,0.00202474896351253,0.013120408252229,0.0149879696255488,1.21081102919336
"mat",21.9874309487926,-0.0117249054602435,-0.010194125241401,0.00243365272969426,0.0146694745019993,0.0181384973652824,1.27807830859299
"mat",22.639924320421,-0.0117249054602435,-0.0101831461093841,0.00330647397795394,0.0290568584042964,0.0329798358328345,1.34534558799263
"mat",23.2924176920495,-0.0101987540455875,-0.0079683053585964,0.00507215875328063,0.03157895822541,0.0334075064713843,1.41261286739226
"mat",23.944911063678,-0.0101987540455875,-0.00741154834394612,0.0138793747041089,0.032217093292539,0.0335184827368845,1.47988014679189
"mat",24.5974044353064,-0.0101987540455875,-0.00741154834394612,0.0138793747041089,0.032217093292539,0.0335184827368845,1.54714742619152
"mat",25.2498978069348,-0.0101987540455875,-0.00741154834394612,0.0138793747041089,0.032217093292539,0.0335184827368845,1.61441470559115
"mat",25.9023911785633,-0.0101987540455875,-0.00741154834394612,0.0138793747041089,0.032217093292539,0.0335184827368845,1.68168198499078
"lai",0.214988909986962,-0.0258604046582368,-0.0233833677509939,-0.00933619192504816,0.00355698787912991,0.00524774094133378,-1.68168198499078
"lai",0.297237703520126,-0.026000522050112,-0.0234344914891965,-0.00959993568936745,0.00353505712855988,0.00524774094133378,-1.61441470559115
"lai",0.37948649705329,-0.0260574430094659,-0.0237687135987013,-0.00991365861654384,0.00353505712855988,0.00518954531402662,-1.54714742619152
"lai",0.461735290586454,-0.0232139021238732,-0.0198699346138941,-0.00842800528037699,0.00372414607801718,0.00593657908760391,-1.47988014679189
"lai",0.543984084119618,-0.0227091092092925,-0.0196152116812221,-0.00838942317235093,0.00387933839607669,0.0059742086840319,-1.41261286739226
"lai",0.626232877652782,-0.0196004511957252,-0.0177880203526991,-0.00624701131479438,0.00589065456522245,0.00686371360953891,-1.34534558799262
"lai",0.708481671185946,-0.0185733155390662,-0.0163292109595757,-0.00452816507468034,0.00762743503379312,0.0091184651225408,-1.27807830859299
"lai",0.79073046471911,-0.0120479799186488,-0.00921249721218743,0.00291931745817481,0.0120154921414279,0.0135519246641492,-1.21081102919336
"lai",0.872979258252274,-0.00948910164112737,-0.00692785970523224,0.00185883687518315,0.00853920665161254,0.00933257529587604,-1.14354374979373
"lai",0.955228051785438,-0.00894672308316833,-0.00698168013609872,0.00236746015097384,0.00873056728204901,0.00951966084797201,-1.0762764703941
"lai",1.0374768453186,-0.00828957273180878,-0.0055909375465888,0.00245923486384864,0.0089849437022095,0.0101335555295512,-1.00900919099447
"lai",1.11972563885177,-0.00503987784604091,-0.0036208571404225,0.0037163727705321,0.0108207178784488,0.0126083209120631,-0.941741911594837
"lai",1.20197443238493,-0.00338704642245036,-0.00162410129363874,0.00544057118262335,0.0118919640511644,0.0139842780009848,-0.874474632195206
"lai",1.28422322591809,-0.00127458138073756,-0.000165247393118279,0.00558277327743377,0.012243286181156,0.0139521338333417,-0.807207352795575
"lai",1.36647201945126,-0.00109882446935877,-0.000156557666739612,0.00558159116474722,0.0122627176322312,0.0138045507468099,-0.739940073395944
"lai",1.44872081298442,-0.00109695906377255,-0.000480386045022894,0.00561932113449163,0.0124559509000893,0.0140211205249475,-0.672672793996312
"lai",1.53096960651759,-0.000588936687831518,1.95212191899858e-05,0.00633331903741216,0.0136127634061041,0.015530044696996,-0.605405514596681
"lai",1.61321840005075,0.00082266424150432,0.00247440437693155,0.0088033989181336,0.0171120017470413,0.018383644446437,-0.53813823519705
"lai",1.69546719358391,0.00168868036878205,0.00250925458294108,0.00922225209276216,0.0180206960157547,0.0189127853310909,-0.470870955797419
"lai",1.77771598711708,0.0017037591235913,0.00266689391826753,0.00902176230484955,0.0168548511192737,0.0193916370886441,-0.403603676397787
"lai",1.85996478065024,0.00160870645172467,0.00275700909225,0.00906213662448475,0.0168762741656538,0.0180125704908656,-0.336336396998156
"lai",1.9422135741834,-0.000893998271591432,2.79331939326937e-05,0.00678024022889946,0.0140290678273432,0.0152706087807438,-0.269069117598525
"lai",2.02446236771657,0.000193309201846865,0.000881999525604196,0.00755854750986789,0.014391009024893,0.0154326685960178,-0.201801838198894
"lai",2.10671116124973,6.05520088748847e-05,0.000837419938225842,0.00742289113034389,0.0144156607719258,0.0155529746825721,-0.134534558799262
"lai",2.1889599547829,-0.00321144819505285,-0.00184811061995848,0.00549228158582222,0.0140532472279588,0.0158490968574514,-0.0672672793996309
"lai",2.27120874831606,-0.000651493099635935,0.000898717932206218,0.00795704669641835,0.0161787108122428,0.0184447663712601,3.63198919693582e-16
"lai",2.35345754184923,0.000937592327414944,0.00300207495597036,0.0117674131377271,0.0196617488355532,0.0205802416940334,0.0672672793996316
"lai",2.43570633538239,0.00261225004776829,0.00390377931721946,0.0131154307308124,0.0207613146968611,0.0224608634131877,0.134534558799263
"lai",2.51795512891555,0.00316235855311212,0.00440266866525776,0.0139687933454206,0.0217635241502609,0.0228683986994826,0.201801838198894
"lai",2.60020392244872,0.000305234766896056,0.0026270311999505,0.0122989144721874,0.0212736383869766,0.0221763181840957,0.269069117598525
"lai",2.68245271598188,-0.00214591096133357,-0.000640191174359352,0.0098325695408516,0.020750577734318,0.0216154114241346,0.336336396998157
"lai",2.76470150951504,-0.00217522114886697,-0.000751697243724554,0.00969394050937797,0.0194608007892944,0.0216074238814845,0.403603676397788
"lai",2.84695030304821,-0.00217522114886697,-0.000751697243724554,0.00969394050937797,0.0194608007892944,0.0216074238814845,0.470870955797419
"lai",2.92919909658137,-0.00217522114886697,-0.000751697243724554,0.00969394050937797,0.0194608007892944,0.0216074238814845,0.53813823519705
"lai",3.01144789011454,-0.00217522114886697,-0.000751697243724554,0.00969394050937797,0.0194608007892944,0.0216074238814845,0.605405514596682
"lai",3.0936966836477,-0.00217522114886697,-0.000751697243724554,0.00969394050937797,0.0194608007892944,0.0216074238814845,0.672672793996313
"lai",3.17594547718086,-0.00217522114886697,-0.000751697243724554,0.00969394050937797,0.0194640992445101,0.0216074238814845,0.739940073395944
"lai",3.25819427071403,-0.00217522114886697,-0.000751697243724554,0.00969394050937797,0.0195176376421716,0.021584687326759,0.807207352795575
"lai",3.34044306424719,-0.00217522114886697,-0.000751697243724554,0.00968889510304781,0.0194651580239877,0.0215211674979951,0.874474632195206
"lai",3.42269185778036,-0.00210160320102359,-5.03808661118504e-05,0.0109743742797741,0.0216263924329782,0.0223644573935926,0.941741911594838
"lai",3.50494065131352,-0.00210160320102359,0.000163507712050498,0.012200978027865,0.0227107405288786,0.0242974997169133,1.00900919099447
"lai",3.58718944484668,-0.00210160320102359,0.000163507712050498,0.012200978027865,0.0227107405288786,0.0242974997169133,1.0762764703941
"lai",3.66943823837985,-0.00210160320102359,0.000163507712050498,0.012200978027865,0.0227107405288786,0.0242974997169133,1.14354374979373
"lai",3.75168703191301,-0.00210160320102359,0.000163507712050498,0.012200978027865,0.0227107405288786,0.0242974997169133,1.21081102919336
"lai",3.83393582544618,-0.00210160320102359,0.000163507712050498,0.012200978027865,0.0227107405288786,0.0242974997169133,1.27807830859299
"lai",3.91618461897934,-0.00210160320102359,0.000163507712050498,0.012200978027865,0.0227107405288786,0.0242974997169133,1.34534558799263
"lai",3.9984334125125,-0.00210160320102359,0.000163507712050498,0.012200978027865,0.0227107405288786,0.0242974997169133,1.41261286739226
"lai",4.08068220604567,-0.00210160320102359,0.000163507712050498,0.012200978027865,0.0227107405288786,0.0242974997169133,1.47988014679189
"lai",4.16293099957883,-0.00210160320102359,0.000163507712050498,0.0121685948596902,0.0227107405288786,0.0242963278124487,1.54714742619152
"lai",4.245179793112,-0.00210160320102359,0.000163507712050498,0.0121685948596902,0.0227107405288786,0.0242963278124487,1.61441470559115
"lai",4.32742858664516,-0.00210160320102359,0.000163507712050498,0.0121685948596902,0.0227107405288786,0.0242963278124487,1.68168198499078
"soc",5,-0.0126227052278988,-0.0110466233732002,-0.0011183662854513,0.00901188153667855,0.0139089206829561,-1.68168198499078
"soc",12.3,-0.0125891566531743,-0.0110466233732002,-0.00100516415620935,0.0096741383435527,0.0139089206829561,-1.61441470559115
"soc",19.6,-0.0125212747504213,-0.0107435683961987,0.000276671376758798,0.0101269367592311,0.0145000878766357,-1.54714742619152
"soc",26.9,-0.0124170073533566,-0.0107416404789121,-0.000633507717168222,0.00955787762341696,0.0140934230461056,-1.47988014679189
"soc",34.2,-0.0111015925404697,-0.00862473404043215,0.000361385016735175,0.0103234293005719,0.0118641994078984,-1.41261286739226
"soc",41.5,-0.0048326360220336,-0.00275792483132575,0.0041469586811392,0.0119284049210662,0.0132484688334192,-1.34534558799262
"soc",48.8,-0.00561593729076109,-0.00322785227611197,0.00422100063202994,0.0122850321992983,0.0126828371819132,-1.27807830859299
"soc",56.1,-0.00601453600352958,-0.00448570859867474,0.00329548195955195,0.0113803372624944,0.0123202664036839,-1.21081102919336
"soc",63.4,-0.00260508066242996,-0.00132717625765178,0.00547461079520987,0.0127386142472349,0.0137148923183021,-1.14354374979373
"soc",70.7,-0.000725757646067008,-0.00017768539276314,0.00638789449375659,0.0133487654530172,0.0151252873279058,-1.0762764703941
"soc",78,-8.99271998177919e-05,0.00137751702910271,0.00803056150490211,0.0153382071148269,0.0161074040917951,-1.00900919099447
"soc",85.3,-0.00175617448433603,0.000300528577081361,0.00662269382464351,0.0128751666029761,0.0132348153432617,-0.941741911594837
"soc",92.6,-0.00348196512189946,-0.00184409630237678,0.00463943481345386,0.0121853074025854,0.0129402556082076,-0.874474632195206
"soc",99.9,-0.00171578517287816,-0.00106079506408804,0.0064118895506437,0.0132736187539888,0.0138785493508348,-0.807207352795575
"soc",107.2,-0.00184152858386399,-0.000589597771082921,0.00805311684103198,0.0150206296711457,0.0160060087777969,-0.739940073395944
"soc",114.5,-0.00123232108252764,0.00044549301021643,0.00780668234804236,0.0153709944421609,0.0161451298776132,-0.672672793996312
"soc",121.8,-0.00145943344038882,-0.000223586229933432,0.00762648300493369,0.0152817468522674,0.0163826569210782,-0.605405514596681
"soc",129.1,-0.005328044295452,-0.00320148915269851,0.00631498059291299,0.0150556934197324,0.0173017572755866,-0.53813823519705
"soc",136.4,-0.00659245677596602,-0.00374242850530055,0.00598435677576657,0.0152031975112246,0.016749809821445,-0.470870955797419
"soc",143.7,-0.00659245677596602,-0.00374242850530055,0.00598435677576657,0.0152196895052831,0.0168136236754714,-0.403603676397788
"soc",151,-0.00634794460445988,-0.00264156337412783,0.0060277651553686,0.0153483042529114,0.0174959883363101,-0.336336396998156
"soc",158.3,-0.00592584767714442,-0.00249213260839399,0.00626927559691037,0.0158307503582848,0.017642903664983,-0.269069117598525
"soc",165.6,-0.00592584767714442,-0.00249213260839399,0.00628147562537118,0.0158307503582848,0.017642903664983,-0.201801838198894
"soc",172.9,-0.00584023663827874,-0.00219136177207249,0.00674334716824683,0.0158382585468778,0.0178380497727708,-0.134534558799262
"soc",180.2,-0.00584023663827874,-0.00197147823297541,0.0067894868793829,0.0158495641155496,0.0178380497727708,-0.0672672793996313
"soc",187.5,-0.00526529676075264,-0.00178634059856298,0.00696958863433972,0.0159230649822313,0.0178393094746013,0
"soc",194.8,-0.00526264892175445,-0.00173012730560282,0.00696958863433972,0.0159230649822313,0.0178625429219415,0.0672672793996311
"soc",202.1,-0.00525980578474202,-0.00157578602017196,0.0075651215869712,0.0162038147601533,0.0178659963228907,0.134534558799262
"soc",209.4,-0.00517465568087861,-0.00157578602017196,0.00767659204585749,0.0162710446693738,0.018376473508892,0.201801838198894
"soc",216.7,-0.00517465568087861,-0.00157578602017196,0.00767659204585749,0.0162710446693738,0.018376473508892,0.269069117598525
"soc",224,-0.00517465568087861,-0.00157578602017196,0.00767659204585749,0.0162710446693738,0.018376473508892,0.336336396998156
"soc",231.3,-0.00517465568087861,-0.00157578602017196,0.00767659204585749,0.0162710446693738,0.018376473508892,0.403603676397787
"soc",238.6,-0.00422946400969531,-0.00129569419649096,0.010065062077392,0.0183969199625419,0.0209819289680498,0.470870955797419
"soc",245.9,-0.00422946400969531,-0.00129569419649096,0.0100413302814407,0.0183969199625419,0.0209819289680498,0.53813823519705
"soc",253.2,-0.00422946400969531,-0.00129569419649096,0.0100587946439282,0.0183233689400617,0.0209819289680498,0.605405514596681
"soc",260.5,-0.00422946400969531,-0.00129569419649096,0.0100587946439282,0.0183233689400617,0.0209819289680498,0.672672793996312
"soc",267.8,-0.00422946400969531,-0.00129569419649096,0.0100645263116542,0.0183233689400617,0.0209819289680498,0.739940073395944
"soc",275.1,-0.00422946400969531,-0.00129569419649096,0.0100645263116542,0.0183233689400617,0.0209819289680498,0.807207352795575
"soc",282.4,-0.00422946400969531,-0.00129569419649096,0.0100645263116542,0.0183233689400617,0.0209819289680498,0.874474632195206
"soc",289.7,-0.00422946400969531,-0.00129569419649096,0.0100645263116542,0.0183233689400617,0.0209819289680498,0.941741911594837
"soc",297,-0.00422946400969531,-0.00129569419649096,0.0100645263116542,0.0183233689400617,0.0209819289680498,1.00900919099447
"soc",304.3,-0.00422946400969531,-0.00129569419649096,0.0100645263116542,0.0183233689400617,0.0209819289680498,1.0762764703941
"soc",311.6,-0.00422946400969531,-0.00129569419649096,0.0100669706980058,0.0183233689400617,0.0209819289680498,1.14354374979373
"soc",318.9,-0.00422946400969531,-0.00129569419649096,0.0100669706980058,0.0183233689400617,0.0209819289680498,1.21081102919336
"soc",326.2,-0.00422946400969531,-0.00129569419649096,0.0100669706980058,0.0183233689400617,0.0209819289680498,1.27807830859299
"soc",333.5,-0.00422946400969531,-0.00129569419649096,0.0100669706980058,0.0183233689400617,0.0209819289680498,1.34534558799262
"soc",340.8,-0.00422946400969531,-0.00129569419649096,0.0100669706980058,0.0183233689400617,0.0209819289680498,1.41261286739226
"soc",348.1,-0.00422946400969531,-0.00129569419649096,0.0100669706980058,0.0183233689400617,0.0209819289680498,1.47988014679189
"soc",355.4,-0.00422946400969531,-0.00129569419649096,0.0100669706980058,0.0183233689400617,0.0209819289680498,1.54714742619152
"soc",362.7,-0.00422946400969531,-0.00129569419649096,0.0100669706980058,0.0183233689400617,0.0209819289680498,1.61441470559115
"soc",370,-0.00422946400969531,-0.00129569419649096,0.0100669706980058,0.0183233689400617,0.0209819289680498,1.68168198499078
