"","site_ID","growing_year","window","nobsv","extend_days","alpha","beta","C0","Hs","k2","TS","ERref","lnRatio"
"1514","FR-Bil",2015,"249_263",117,6,0.10307164005,-0.001882658323365,1.723968853,NA,NA,16.990569399903,5.48995558062696,0
"1522","FR-Bil",2016,"249_263",104,12,0.0621574248975,-0.004368846345,5.714927085,NA,NA,18.6298589720267,4.02310622570849,-0.310865867308502
"1532","FR-Bil",2017,"249_263",125,9,0.057764729177,-0.0016344922366725,3.33537533,NA,NA,15.313754222831,5.28691816682854,-0.0376846655810954
"1542","FR-Bil",2018,"249_263",106,15,0.1305803115,-0.001501104131265,0.552201239,NA,NA,18.5663056284072,3.26656467153582,-0.519181291006498
"1552","FR-Bil",2019,"249_263",112,6,0.06338376599545,-0.003763156781,4.085284005,NA,NA,17.2704530490856,3.54548886344745,-0.437244111809899
"1562","FR-Bil",2020,"249_263",134,9,0.05600832147604,-0.002183118236895,3.30039575,NA,NA,19.1977701053114,4.20399029358689,-0.266886020368021
"1572","FR-Bil",2021,"249_263",102,6,0.06770181435275,-0.0028766053451,2.9907549585,NA,NA,18.6144425529197,3.63471573486571,-0.412389258838468
"1582","FR-Bil",2022,"249_263",112,12,0.074213157187375,-0.0023993934395,2.405551028,NA,NA,18.4122683002456,3.68407387963084,-0.398900992147639
"1592","FR-Bil",2023,"249_263",109,3,0.0837690219095,-0.00235601012183,2.571073787,NA,NA,19.7782176058842,4.7983580839077,-0.134646370984813
"1602","FR-Bil",2024,"249_263",136,6,0.1039474369,-0.00164321595016,1.75724757,NA,NA,15.4945024727511,6.14293603182608,0.112382644417852
"1613","FR-Bil",2015,"263_271",105,6,0.11468201455,-0.001947099114751,1.295757074,NA,NA,15.4100969236399,4.77495335698695,0
"1622","FR-Bil",2016,"263_271",118,15,0.148229613015,-0.005031356774,1.450421612,NA,NA,17.153238093403,4.01239292520031,-0.17399640292297
"1632","FR-Bil",2017,"263_271",102,15,0.0589017213955,-0.001779904023706,3.397086955,NA,NA,16.1248381750328,5.25779691989739,0.0963278967769825
"1641","FR-Bil",2018,"263_271",117,12,0.06941662105,-0.00137262628166,1.528967811,NA,NA,16.9680774760692,3.12677384563605,-0.423382452964122
"1652","FR-Bil",2019,"263_271",104,6,0.089528193893,-0.006412956385,6.227592695,NA,NA,17.7640145505757,4.51892412680521,-0.0551102652461228
"1662","FR-Bil",2020,"263_271",156,6,0.0718240712005,-0.0032899322635,3.1708640435,NA,NA,15.9616154908255,3.9777757882246,-0.182661389811403
"1672","FR-Bil",2021,"263_271",127,9,0.0881205780765,-0.002255693304245,2.301840605,NA,NA,16.3354844069861,4.91138912596617,0.0281726137901
"1682","FR-Bil",2022,"263_271",102,18,0.08853173264385,-0.002517944039,2.0890160225,NA,NA,14.9609888959875,4.0108535075042,-0.174380142280328
"1692","FR-Bil",2023,"263_271",106,9,0.09890993146,-0.001482768079865,1.536446522,NA,NA,16.8826154194932,4.5063322801371,-0.0579006247152557
"1702","FR-Bil",2024,"263_271",104,0,0.118993667,-0.00148298523266,1.245551673,NA,NA,16.3642879131094,5.45357812202152,0.132887723685604
"1104","IT-TrF",2013,"113_127",135,24,0.135425865679,-0.0038997007262,0.67167830265,NA,NA,1.07195555555556,0.735535658852745,0.0313086058180082
"2102","IT-TrF",2014,"113_127",131,9,0.0570874251423,-0.00576746561885,0.9665644935,NA,NA,2.66164861111111,0.804993511934001,0.121543802163879
"3103","IT-TrF",2015,"113_127",102,9,0.1038495056665,-0.004684724523105,1.048133579,NA,NA,5.79956666666667,1.00022872867196,0.338693565986796
"424","IT-TrF",2016,"113_127",103,12,0.1121780152922,-0.00486343005836,0.67137895895,NA,NA,4.31394583333333,0.659854320455523,-0.077271331438657
"516","IT-TrF",2017,"113_127",108,6,0.0977354876155,-0.00482874454467,0.7481475933,NA,NA,2.51699027777778,0.712863826510613,0
"616","IT-TrF",2018,"113_127",104,24,0.0833209196125,-0.005094902670655,1.58848535,NA,NA,0.754306944444444,1.45315205006416,0.712199888187487
"715","IT-TrF",2019,"113_127",105,6,0.0881897252383,-0.005022345078535,1.433328519,NA,NA,1.88171805555556,1.33563375018166,0.627870761915126
"815","IT-TrF",2020,"113_127",105,15,0.0981491852,-0.005064233415776,1.3154771815,NA,NA,5.1116375,1.23171843564056,0.546875159961214
"915","IT-TrF",2021,"113_127",102,12,0.08397107445935,-0.005246589062815,0.8719265068,NA,NA,3.90837916666667,0.786832250939945,0.0987246601720442
"1014","IT-TrF",2022,"113_127",110,15,0.17637757395,-0.001681628414275,0.686715359,NA,NA,3.26077361111111,0.86591350295043,0.194494606941498
"1115","IT-TrF",2023,"113_127",123,24,0.146747622084,-0.003591323569325,0.4847796405,NA,NA,4.8997875,0.546945403932074,-0.264941428068465
"1215","IT-TrF",2024,"113_127",105,18,0.0841669337765,-0.00533488966046,0.8160682628,NA,NA,0.9184375,0.743905568621228,0.0426236873684836
"1315","IT-TrF",2013,"127_141",101,15,0.084692741001,-0.004991317272019,1.2484113144,NA,NA,3.79875277777778,1.18100393733442,-0.125483238836231
"1415","IT-TrF",2014,"127_141",106,3,0.12801077122405,-0.003882315993515,0.7519813925,NA,NA,6.65655277777778,0.904927397861427,-0.391748671802464
"1515","IT-TrF",2015,"127_141",101,12,0.08690221568625,-0.004956521103635,1.9458498305,NA,NA,8.77785,1.74856059186537,0.266944820602398
"1614","IT-TrF",2016,"127_141",109,9,0.139152721596,-0.0032956784995015,0.962052156,NA,NA,5.905825,1.25144514212851,-0.0675491127124334
"1714","IT-TrF",2017,"127_141",108,9,0.1622723548,-0.00221422982799,0.8566503045,NA,NA,5.12786111111111,1.33889963665399,0
"1814","IT-TrF",2018,"127_141",103,30,0.0808111321675,-0.0051390131004,1.38601224955,NA,NA,2.05976805555556,1.27250979851751,-0.0508569403215292
"1913","IT-TrF",2019,"127_141",110,9,0.126681170047,-0.0044850254788615,1.0373978185,NA,NA,4.12999305555556,1.25365852471015,-0.0657820136602831
"2013","IT-TrF",2020,"127_141",110,15,0.0680136192405,-0.00583602503815,2.4993317035,NA,NA,7.79209583333333,2.01671324955811,0.40962097211765
"2113","IT-TrF",2021,"127_141",110,9,0.08167650007415,-0.0053168716798,1.0791400627,NA,NA,4.22006944444444,0.967879106073161,-0.324496199869955
"2213","IT-TrF",2022,"127_141",110,15,0.1470501365,-0.0029735497512,1.3713144665,NA,NA,8.07244861111111,1.89364438544902,0.34665510871576
"2313","IT-TrF",2023,"127_141",136,27,0.1553959418,-0.0035098570345805,0.7316752825,NA,NA,5.62444722222222,1.0563059120667,-0.237070277155362
"2413","IT-TrF",2024,"127_141",107,18,0.07296559253435,-0.00532503364454,1.0552840845,NA,NA,3.79141944444444,0.911426016727509,-0.384592964610739
"2513","IT-TrF",2013,"141_155",108,12,0.0734182743129,-0.00562923814246,1.11605852875,NA,NA,3.62614027777778,0.933388403997136,-0.545001396908704
"2613","IT-TrF",2014,"141_155",133,9,0.149316873525,-0.00300984621837,0.6135657115,NA,NA,7.93636388888889,1.06892283321317,-0.409416084482214
"2713","IT-TrF",2015,"141_155",118,15,0.1209334934797,-0.003488219598055,1.154387551,NA,NA,9.22758194444445,1.45923415856069,-0.0981557787984226
"2813","IT-TrF",2016,"141_155",119,9,0.087945401355215,-0.00499929498435,1.5846895575,NA,NA,7.524475,1.44718831693302,-0.106444945773924
"2913","IT-TrF",2017,"141_155",103,9,0.158890290035,-0.002012536708,0.820499851,NA,NA,9.92994166666667,1.6097317141931,0
"3013","IT-TrF",2018,"141_155",121,27,0.1005776026105,-0.00374920376195,1.364492668,NA,NA,7.18931944444444,1.55030946849301,-0.0376129598691215
"3113","IT-TrF",2019,"141_155",105,9,0.087114500404,-0.004971665138235,1.672208239,NA,NA,7.84362222222222,1.56089659585536,-0.0308071308696587
"3213","IT-TrF",2020,"141_155",107,15,0.0810031806415,-0.005515976245395,2.040600553,NA,NA,9.42640138888889,1.70264169677752,0.0561134562650289
"3312","IT-TrF",2021,"141_155",107,9,0.1276652156585,-0.0036494667980655,1.132732349,NA,NA,7.05983055555556,1.59229676530552,-0.0108900475459852
"3413","IT-TrF",2022,"141_155",110,6,0.115386237426,-0.003431653427935,2.052288672,NA,NA,9.88092083333333,2.42174879126097,0.408422392242512
"3513","IT-TrF",2023,"141_155",113,18,0.1214074293605,-0.00394510919425,1.168168202,NA,NA,7.94392777777778,1.48337824001161,-0.0817454467467989
"3613","IT-TrF",2024,"141_155",100,12,0.06792651397225,-0.0051850822179,1.229480174,NA,NA,6.34799444444444,0.969936400371273,-0.506592304225562
"3713","IT-TrF",2013,"155_169",102,9,0.088431219861,-0.00494891012675,1.15179629275,NA,NA,9.63321388888889,1.32155500273838,-0.486424405963264
"3813","IT-TrF",2014,"155_169",116,9,0.125547317075,-0.00311636223761,0.948844643,NA,NA,11.4005708333333,1.78651650211422,-0.184965846045123
"3913","IT-TrF",2015,"155_169",100,12,0.114791584662,-0.0034430816854,0.9011616025,NA,NA,11.6933472222222,1.46568428952777,-0.382911256359995
"4013","IT-TrF",2016,"155_169",101,9,0.039723378565055,-0.00753876354521,3.815179587,NA,NA,9.4016625,2.05450776811246,-0.0451971912458965
"4112","IT-TrF",2017,"155_169",103,9,0.10680938348655,-0.003742437182405,1.479873333,NA,NA,11.2170111111111,2.14949618388689,0
"425","IT-TrF",2018,"155_169",105,24,0.135123884483,-0.002741083210055,0.7622262445,NA,NA,9.78100277777778,1.66420346758177,-0.255886870488562
"433","IT-TrF",2019,"155_169",118,9,0.0957224774995,-0.00422076700443195,1.4654963835,NA,NA,9.10685555555555,1.88701925073932,-0.130235013499403
"444","IT-TrF",2020,"155_169",105,15,0.0727273666296,-0.005771680451725,2.138081842,NA,NA,8.32139166666667,1.8050511133164,-0.174644572592699
"454","IT-TrF",2021,"155_169",121,12,0.0977509077575,-0.0046433335274,1.5566050325,NA,NA,10.2725875,1.95662232701346,-0.0940137974991244
"464","IT-TrF",2022,"155_169",108,9,0.1328762943,-0.00249867417879,1.1073939475,NA,NA,11.1148916666667,2.30061056534489,0.067941069295994
"474","IT-TrF",2023,"155_169",126,9,0.068691080438985,-0.0057281364235,1.992138202,NA,NA,10.0937152777778,1.64400125989599,-0.268100418609637
"484","IT-TrF",2024,"155_169",107,9,0.1632505838,-0.00171831995068,0.4493663625,NA,NA,8.43163055555556,1.53204157482114,-0.338632273041532
"494","IT-TrF",2013,"169_183",103,15,0.0965332753327,-0.00417621857415,1.095621279,NA,NA,10.8373652777778,1.40267311068217,-0.354236591165441
"504","IT-TrF",2014,"169_183",108,6,0.11792879512,-0.003347655924765,1.366039258,NA,NA,11.3523805555556,2.48053258028539,0.215856915196759
"517","IT-TrF",2015,"169_183",111,9,0.156091853215,-0.00137402930288,0.611786316,NA,NA,12.1343472222222,2.26890858053694,0.126682542305915
"524","IT-TrF",2016,"169_183",105,15,0.1279337035775,-0.00248553048623,0.7127341915,NA,NA,11.1913291666667,1.59421336933675,-0.226235942827607
"533","IT-TrF",2017,"169_183",107,9,0.10115079727345,-0.00385422050827,1.517637083,NA,NA,12.4614861111111,1.99893866466736,0
"544","IT-TrF",2018,"169_183",111,15,0.12367664495155,-0.003128453079145,0.943410416,NA,NA,12.1192638888889,1.88470341902163,-0.0588459009076088
"554","IT-TrF",2019,"169_183",117,9,0.103517909261,-0.003619163833,1.324835132,NA,NA,12.5501944444444,2.05240499718643,0.0263959028444236
"564","IT-TrF",2020,"169_183",119,15,0.0871988189955,-0.00471689387737,1.711697868,NA,NA,11.1347486111111,1.91713874156294,-0.0417825362795276
"574","IT-TrF",2021,"169_183",112,9,0.0901774962731,-0.004714793472825,1.721444128,NA,NA,11.2980694444444,1.89802600668669,-0.0518019697926834
"584","IT-TrF",2022,"169_183",104,9,0.115444854461,-0.003030914595301,1.163275949,NA,NA,12.199,2.04488577725694,0.0227255612530473
"594","IT-TrF",2023,"169_183",113,3,0.0853895374155,-0.0046387451445,1.5055542545,NA,NA,11.6864861111111,1.55291889474333,-0.252480054128531
"604","IT-TrF",2024,"169_183",126,6,0.1673183767,-0.0014428660334675,0.46268654,NA,NA,10.0731902777778,2.13738798347792,0.066968143025416
"617","IT-TrF",2013,"183_197",101,12,0.120684109647,-0.002846860132695,1.046140159,NA,NA,12.9195555555556,2.03953471558999,0.0131388877486479
"624","IT-TrF",2014,"183_197",107,6,0.1408138176485,-0.002494516106505,0.886568207,NA,NA,10.6735902777778,2.49182937223623,0.213434314870832
"634","IT-TrF",2015,"183_197",126,12,0.14999754786,-0.0015894239833935,0.7122421165,NA,NA,14.5415416666667,2.42364058622183,0.185687970702741
"643","IT-TrF",2016,"183_197",110,24,0.1259500293205,-0.00259189635671,0.8018413855,NA,NA,12.4723888888889,1.64914552659286,-0.199325522395688
"653","IT-TrF",2017,"183_197",118,9,0.094003445853,-0.0043408637557,1.8810979425,NA,NA,12.4276944444444,2.01291277224358,0
"663","IT-TrF",2018,"183_197",107,12,0.081267263695,-0.00520402537225,3.04274515,NA,NA,12.6359166666667,2.53956747307469,0.232410966839038
"673","IT-TrF",2019,"183_197",101,6,0.0875283541176,-0.004336778731254,2.140412724,NA,NA,12.5523333333333,2.11193268029072,0.0480206769736535
"683","IT-TrF",2020,"183_197",124,12,0.0755940635165,-0.00555054280525,2.613124039,NA,NA,12.3134027777778,1.92451554682569,-0.0449085414196033
"693","IT-TrF",2021,"183_197",106,15,0.092557596664,-0.004378476740525,1.668219911,NA,NA,10.2232527777778,1.88237452724477,-0.0670487872234603
"703","IT-TrF",2022,"183_197",113,12,0.09573335682585,-0.003810755606195,1.7090014205,NA,NA,13.05175,1.98086643679041,-0.0160484701714458
"716","IT-TrF",2023,"183_197",132,6,0.0664198805035,-0.0062120036743,3.7477541515,NA,NA,12.2085277777778,2.29929057975943,0.133017818273742
"723","IT-TrF",2024,"183_197",130,6,0.1091777317035,-0.00349396272435,1.1557208035,NA,NA,11.2483333333333,1.82700700008447,-0.0969037046476109
"733","IT-TrF",2013,"197_211",113,12,0.08911102124955,-0.0043742364431426,2.3914487525,NA,NA,13.4143333333333,2.48133690310825,0.0677454732735237
"743","IT-TrF",2014,"197_211",103,9,0.12993374502,-0.00261526611244,0.9374162755,NA,NA,12.29075,2.32655223432584,0.00333542845290467
"753","IT-TrF",2015,"197_211",107,9,0.107429571064,-0.00301927943775,1.6965955525,NA,NA,14.3853472222222,2.60087444149378,0.114795696645533
"763","IT-TrF",2016,"197_211",115,24,0.13727088507485,-0.00226712312559,0.6462356045,NA,NA,12.4619861111111,1.72152596999957,-0.297840926125741
"773","IT-TrF",2017,"197_211",121,6,0.0802706056215,-0.0046064615286,2.5877857505,NA,NA,12.6199166666667,2.31880511297308,0
"783","IT-TrF",2018,"197_211",114,18,0.077199440429,-0.0055496102590665,3.59479437,NA,NA,13.0411805555556,2.71217649152517,0.156699430467437
"793","IT-TrF",2019,"197_211",123,9,0.0785708399495,-0.005219507760475,2.431424001,NA,NA,12.9829861111111,1.90934934078234,-0.194289490744515
"803","IT-TrF",2020,"197_211",111,6,0.059464619044735,-0.006771822239,3.914657529,NA,NA,12.1646388888889,1.98735046834069,-0.154249686828259
"816","IT-TrF",2021,"197_211",733,123,0.16865379895,-0.0024814015023425,0.4744119245,NA,NA,12.0293194444444,2.26821713290719,-0.0220578965928833
"823","IT-TrF",2022,"197_211",105,9,0.1008113191685,-0.003060940691125,1.1622708385,NA,NA,14.3845972222222,1.60774694616246,-0.36621822890622
"833","IT-TrF",2023,"197_211",114,0,0.13478730767,-0.0021378030720365,0.7759144,NA,NA,12.4395694444444,2.1588162547267,-0.0714919742357333
"843","IT-TrF",2024,"197_211",112,6,0.0814660610109,-0.0051643817087,2.39343037,NA,NA,12.64525,1.85682772267398,-0.222182509272548
"853","IT-TrF",2013,"211_225",105,6,0.107174918962,-0.00444733674175,4.2767869295,NA,NA,13.3717361111111,2.5493909484196,0.213861204548462
"863","IT-TrF",2014,"211_225",102,12,0.10999161757,-0.003934292869567,2.830349029,NA,NA,12.5669583333333,1.89226214130035,-0.0842202688206328
"873","IT-TrF",2015,"211_225",109,15,0.1365912488,-0.00190814047114,1.643894697,NA,NA,13.6545277777778,2.12199446004728,0.0303631471289423
"883","IT-TrF",2016,"211_225",116,18,0.1063211186185,-0.0038154900344648,2.4647892675,NA,NA,12.4799583333333,1.56925640276521,-0.271391403986449
"893","IT-TrF",2017,"211_225",120,6,0.134545869765,-0.002026859610238,1.644936592,NA,NA,13.0182333333333,2.05853236009939,0
"903","IT-TrF",2018,"211_225",117,15,0.1074920225185,-0.00505181225396,4.9541826935,NA,NA,14.237375,2.7601359182143,0.293286641909205
"916","IT-TrF",2019,"211_225",109,6,0.14051862079,-0.001879552987615,1.6071074775,NA,NA,13.3795555555556,2.10381103010693,0.0217571939167877
"923","IT-TrF",2020,"211_225",119,6,0.088692734141,-0.0058444251265,4.2874644835,NA,NA,12.9826944444444,1.62326884810191,-0.237551358661633
"933","IT-TrF",2021,"211_225",561,108,0.1672287042,-0.002174603571648,0.934557112,NA,NA,11.4992638888889,2.01062538638047,-0.0235474711566728
"943","IT-TrF",2022,"211_225",111,6,0.11194511197485,-0.00354235733446,3.646031423,NA,NA,14.1712791666667,2.64814037798997,0.251864367168582
"953","IT-TrF",2023,"211_225",119,3,0.0967543521415,-0.00435295247543,3.7177796635,NA,NA,11.6804166666667,1.9546804114081,-0.05176657468841
"963","IT-TrF",2024,"211_225",119,9,0.0957902488203,-0.00482312494299,4.045749824,NA,NA,13.1415416666667,1.9408132778888,-0.0588861817015341
"973","IT-TrF",2013,"225_239",109,12,0.117105806975,-0.0052915567442185,5.5053504625,NA,NA,12.4398888888889,3.10525996782649,0.40108639169809
"983","IT-TrF",2014,"225_239",114,15,0.109039717669,-0.003727416545435,2.7210301575,NA,NA,11.0484027777778,1.64075131855427,-0.236856787730183
"993","IT-TrF",2015,"225_239",110,12,0.106612003534,-0.003736942857465,3.090088935,NA,NA,11.9410694444444,1.81275047800994,-0.137165752767765
"1003","IT-TrF",2016,"225_239",102,6,0.0984219566073,-0.004090317671395,2.868416433,NA,NA,12.2999027777778,1.4192962564952,-0.381849890982151
"1015","IT-TrF",2017,"225_239",149,9,0.14935640825,-0.0015535431768445,1.455861139,NA,NA,12.9443277777778,2.07925788861438,0
"1023","IT-TrF",2018,"225_239",105,18,0.13949451712,-0.00200582909405,1.6229314755,NA,NA,13.2423388888889,1.88194384212281,-0.0997058444797232
"1033","IT-TrF",2019,"225_239",100,6,0.134600738385,-0.002126053806734,2.170179927,NA,NA,12.812125,2.24576529993732,0.0770353082142647
"1043","IT-TrF",2020,"225_239",120,9,0.090559800816,-0.00503056531064,4.6744867785,NA,NA,13.3560694444444,1.88557799027314,-0.0977766456911636
"1053","IT-TrF",2021,"225_239",247,57,0.1507224538,-0.0024288259086155,1.249125971,NA,NA,12.2967777777778,1.74093367679684,-0.177589480559937
"1063","IT-TrF",2022,"225_239",100,9,0.1103694809475,-0.00382863282478,3.798415189,NA,NA,12.85075,2.29780391558464,0.0999428017632013
"1073","IT-TrF",2023,"225_239",119,6,0.0936775154824,-0.0040448053712,2.5894655555,NA,NA,13.6580694444444,1.2081343104226,-0.542933768273754
"1083","IT-TrF",2024,"225_239",101,9,0.08984462164875,-0.00452236262075,3.359588709,NA,NA,12.8850555555556,1.3605810662706,-0.424099182619112
"1093","IT-TrF",2013,"239_253",124,9,0.12017570985,-0.004119383412345,4.7980522665,NA,NA,11.7796805555556,2.85645316118893,0.259932854076527
"1105","IT-TrF",2014,"239_253",129,12,0.1063549600465,-0.00350128043488,2.742952983,NA,NA,11.6408472222222,1.4090913570444,-0.446702778668898
"1116","IT-TrF",2015,"239_253",100,6,0.0951702973956,-0.004995168906725,4.825331356,NA,NA,12.0487638888889,1.8431388450833,-0.178177835394889
"1123","IT-TrF",2016,"239_253",106,6,0.107170755602,-0.004101542955495,4.018667448,NA,NA,12.6913333333333,1.90724980150113,-0.143985537785915
"1133","IT-TrF",2017,"239_253",105,3,0.139186963078,-0.0020244101272185,2.383979217,NA,NA,11.9515972222222,2.20262063173948,0
"1143","IT-TrF",2018,"239_253",114,12,0.12379105284,-0.002739359966285,2.559425486,NA,NA,11.6302916666667,1.80832274898193,-0.19724809005442
"1153","IT-TrF",2019,"239_253",117,9,0.125198355715,-0.00264332590408,2.2452533965,NA,NA,11.9103444444444,1.63775047728313,-0.29632420764223
"1163","IT-TrF",2020,"239_253",120,9,0.1085026942258,-0.00407033896217,3.971346674,NA,NA,11.1828055555556,1.94964859711761,-0.121998697968016
"1173","IT-TrF",2021,"239_253",142,42,0.118097182925,-0.004034806995685,1.712628397,NA,NA,10.94625,1.02585000267357,-0.76412630786188
"1183","IT-TrF",2022,"239_253",139,9,0.1048591328775,-0.00352434721939,2.703152532,NA,NA,12.6593472222222,1.36466906698021,-0.478735890227728
"1193","IT-TrF",2023,"239_253",123,6,0.1096669520735,-0.003338468479205,2.0106240235,NA,NA,11.8221388888889,1.0800439802861,-0.712646084904036
"1203","IT-TrF",2024,"239_253",122,6,0.1149309818434,-0.0033153975764865,2.438013118,NA,NA,11.9964111111111,1.4851164227102,-0.394154679385096
"1216","IT-TrF",2013,"253_267",100,3,0.1094699897065,-0.003794281402392,3.30877483,NA,NA,9.48436805555555,2.78877051805761,0.479839003566563
"1223","IT-TrF",2014,"253_267",107,9,0.0689655268725,-0.0057451752999,3.6879735295,NA,NA,10.3384444444444,1.63621794015649,-0.0533743760470609
"1233","IT-TrF",2015,"253_267",100,9,0.096405226769,-0.004513435874,3.734138166,NA,NA,9.66253194444444,2.52079674349431,0.378813198996213
"1243","IT-TrF",2016,"253_267",104,9,0.0946769722695,-0.004815217820295,4.3394978905,NA,NA,10.6352625,2.86381619055402,0.506393247153159
"1253","IT-TrF",2017,"253_267",122,6,0.1424021165892,-0.002252917050845,1.187839542,NA,NA,8.71999861111111,1.72592272516916,0
"1263","IT-TrF",2018,"253_267",108,9,0.1633548201,-0.00146850935431,0.710450516,NA,NA,12.2443194444444,1.44187391686172,-0.179818221865466
"1273","IT-TrF",2019,"253_267",105,9,0.096285169755,-0.00473550719566,1.789592631,NA,NA,11.0064722222222,1.19254705387172,-0.369670419434576
"1283","IT-TrF",2020,"253_267",107,9,0.0878131764401,-0.004725425636765,2.5122136505,NA,NA,11.4955277777778,1.51798174467597,-0.128380167613863
"1293","IT-TrF",2021,"253_267",102,18,0.09457538320955,-0.004801251085435,1.791039114,NA,NA,10.5361055555556,1.20814837221356,-0.356672903959441
"1303","IT-TrF",2022,"253_267",122,3,0.0770869479473,-0.0051136921803,2.591034902,NA,NA,10.6297388888889,1.35640056326841,-0.240927274073383
"1316","IT-TrF",2023,"253_267",108,3,0.070757228296,-0.00559766272525,3.3160454275,NA,NA,11.4152277777778,1.4869032569724,-0.14906621444637
"1323","IT-TrF",2024,"253_267",110,0,0.0981975052035,-0.00424201359021,1.6299628365,NA,NA,9.24086388888889,1.20827913828737,-0.356564673049664
"1333","IT-TrF",2013,"267_281",104,6,0.111302907965,-0.00510969046395,6.83655226,NA,NA,9.49980833333333,1.29583703261211,-0.031777549335401
"1343","IT-TrF",2014,"267_281",109,6,0.12710659445,-0.00542473841025,7.159024775,NA,NA,8.95036666666667,1.53560539251362,0.137990302886431
"1353","IT-TrF",2015,"267_281",103,15,0.143428865145,-0.004170746817519,7.0036287,NA,NA,7.86533472222222,1.92763497533878,0.365359457202272
"1363","IT-TrF",2016,"267_281",105,12,0.1654030883,-0.002367388697149,6.783948345,NA,NA,9.03027916666667,2.62851753644053,0.675485619990887
"1373","IT-TrF",2017,"267_281",130,6,0.131700004445,-0.0036229547406,5.363979285,NA,NA,8.44281805555556,1.33767681999756,0
"1383","IT-TrF",2018,"267_281",105,3,0.1545280609,-0.001884733017895,4.164459325,NA,NA,9.65932083333333,1.45138212481535,0.0815818990461885
"1393","IT-TrF",2019,"267_281",126,9,0.12536422472,-0.004234610560835,5.941687995,NA,NA,9.22013194444444,1.35129121284636,0.0101261963825053
"1403","IT-TrF",2020,"267_281",120,15,0.1410550117,-0.0030769749118,4.2109489235,NA,NA,7.58970555555555,1.2072898408423,-0.10255634637153
"1416","IT-TrF",2021,"267_281",117,6,0.10977381018,-0.004185201791435,4.89673138,NA,NA,8.91190972222222,0.944802335947616,-0.347713934593998
"1423","IT-TrF",2022,"267_281",102,6,0.12435832459,-0.0046583986682445,6.34485853,NA,NA,8.37443055555556,1.40257079198222,0.0473724397900479
"1433","IT-TrF",2023,"267_281",116,6,0.109258498603,-0.00495070938145,6.11513261,NA,NA,10.2248069444444,1.1211049182915,-0.176619659726656
"1443","IT-TrF",2024,"267_281",104,6,0.130253432765,-0.0047079718590935,6.55402672,NA,NA,8.68035605006954,1.49550133850272,0.111527101190211
"1453","IT-TrF",2013,"281_295",110,9,0.1481582003145,-0.003917295179355,8.1117507965,NA,NA,5.43405555555556,0.228776688393688,-0.499274375442641
"1463","IT-TrF",2014,"281_295",123,3,0.160803714125,-0.003185815466065,8.218297686,NA,NA,8.33010138888889,0.25905617404953,-0.37497581696148
"1473","IT-TrF",2015,"281_295",104,18,0.13489198068085,-0.004193958109115,7.585095923,NA,NA,5.85073472222222,0.1972975380937,-0.647307808399862
"1483","IT-TrF",2016,"281_295",118,12,0.124973191349,-0.0043435808861305,7.01050439645,NA,NA,4.9675125,0.17079548786386,-0.791553880019674
"1493","IT-TrF",2017,"281_295",147,3,0.19026319445,-0.001169863982564,9.332139205,NA,NA,7.30853194444444,0.376915394076196,0
"1503","IT-TrF",2018,"281_295",112,6,0.1884438533,-0.00124931439030595,9.222288895,NA,NA,8.32244166666667,0.367754069984826,-0.0246063166860906
"1516","IT-TrF",2019,"281_295",100,3,0.137128329115,-0.004229807482643,7.53836001558,NA,NA,7.42402222222222,0.199022634709508,-0.638602182851126
"1523","IT-TrF",2020,"281_295",127,12,0.17112968817,-0.003149721677984,8.82690753,NA,NA,5.46513888888889,0.290885847345863,-0.259089830317595
"1533","IT-TrF",2021,"281_295",106,6,0.174850958055,-0.002395825085835,8.70111724,NA,NA,6.56306805555556,0.306132683254241,-0.208002129987551
"1543","IT-TrF",2022,"281_295",123,12,0.137534432605,-0.003974987062745,7.508083586,NA,NA,8.47731944444445,0.200002297955738,-0.633691887105571
"1553","IT-TrF",2023,"281_295",125,6,0.158766229851,-0.0032801240826485,8.2157891145,NA,NA,8.77024722222222,0.254629695592482,-0.39221042778177
"1563","IT-TrF",2024,"281_295",554,129,0.198682224,-0.00011950093275855,9.843762375,NA,NA,8.78985106382979,0.441954068253526,0.159185215333112
"1573","IT-TrF",2013,"295_309",124,6,0.08052458341035,-0.00517214032613,2.3063546345,NA,NA,5.89127638888889,1.35578943473729,0.43517181367732
"1583","IT-TrF",2014,"295_309",101,6,0.1207674774395,-0.0041249643974445,1.1892570205,NA,NA,5.15297916666667,0.883715652832564,0.00716799255424664
"1593","IT-TrF",2015,"295_309",133,12,0.088095243711835,-0.00509132830811,1.238748381465,NA,NA,4.59560555555556,0.757006403708626,-0.147595645922011
"1603","IT-TrF",2016,"295_309",123,6,0.069614043501,-0.0054817390240095,1.60058099605,NA,NA,4.68078333333333,0.875223138430831,-0.00248848945190418
"1615","IT-TrF",2017,"295_309",110,0,0.066584559467,-0.0057596273719,1.665483869,NA,NA,5.40919583333333,0.87740383417271,0
"1623","IT-TrF",2018,"295_309",101,9,0.112097228232,-0.0044158510985365,2.933322175,NA,NA,5.53031527777778,2.08345763991107,0.864816760791484
"1633","IT-TrF",2019,"295_309",103,9,0.130649414535,-0.003828465783678,2.625602114,NA,NA,6.43516666666667,2.09639924174121,0.871009146584132
"1642","IT-TrF",2020,"295_309",104,9,0.1043740763372,-0.00453838336445,1.2223284715,NA,NA,5.36779166666667,0.825614814848204,-0.0608390197405194
