"site_ID","RMSE","R2","control_year","window_size","nwindow","TAS","TASp"
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
"CZ-BK1",2.47346741654184,0.368811846292405,2022,14,15,0.00952062902718691,0.393312882135943
"CZ-wet",2.11391722524945,0.434683378527562,2006,14,5,0.0294276101911963,0.0451823757954266
"DE-Gri",1.85195196823302,0.608585631443377,2019,14,8,0.0181999192707269,0.0656261013434152
"DE-Hai",1.59123522337109,0.268749130965129,2011,14,11,0.00141320796652495,0.811887069456538
"DE-Tha",1.63372981884315,0.42169864071962,2009,14,15,0.0220432820405641,7.2763400602545e-05
"DK-Sor",2.51401211504645,0.280442827972549,2008,14,10,-0.0101753437029052,0.101565595191884
"FI-Hyy",1.25822630548249,0.609063989998924,2014,14,10,0.0192726100407332,1.19080748568177e-06
"FI-Sod",1.74374324123226,0.455562484579153,2005,14,10,0.00466517850024884,0.645817857118897
"FR-Pue",1.0902711877405,0.613972616276453,2009,14,13,0.00255615335610701,0.811972445642576
"IT-Lav",2.21119098075646,0.119241838567274,2011,14,13,0.0215609714379737,0.0740666220606037
"IT-MBo",2.74790634741805,0.354460047519598,2007,14,4,-0.0111041245566104,0.507354805672566
"IT-Noe",1.49456713921274,0.37252335442484,2013,14,11,0.0502514273619335,0.0179948876544999
"IT-Ren",2.05755630934589,0.285073657375401,2005,14,16,-0.00595968925240186,0.515889026295605
"IT-SRo",2.41187191879278,0.376589052660895,1999,14,16,0.0233128986484672,0.0831295847920255
"NL-Loo",2.76800573070045,0.147596441779142,2017,14,11,0.0176623544879516,0.0204335927930471
"RU-Fyo",2.07595992525599,0.637037169530991,2012,14,7,0.00343237418846594,0.739289920691757
"ZA-Kru",1.75854500337573,0.569406594950038,2001,14,8,-0.0263355685341,0.288656378521037
"IT-Tor",2.89635615483124,0.082552679513164,2016,14,8,-0.0101046297109794,0.488393426060245
"BE-Dor",1.84073973427203,0.620097641361767,2016,14,14,0.0133126252918971,0.0407378777481863
"CH-Fru",3.32940127828065,0.417614099103897,2007,14,13,0.0176366296592493,0.000587740787576798
"CZ-RAJ",1.61712957450663,0.498228728816035,2019,14,15,0.00493875668893584,0.668818017658442
"CZ-Stn",2.66870443611769,0.201678573615815,2022,14,11,0.0179526967028417,0.0346135986242241
"DE-Obe",2.10239637164608,0.563801202116077,2023,14,13,0.00783960622032315,0.332915824552916
"DE-RuR",2.0812478704049,0.560369292327892,2023,14,10,0.0165439825365887,0.036849504449044
"CH-Aws",3.76271143164866,0.280174722290393,2020,14,10,0.0225648581052497,0.0117422709624562
"ES-LJu",0.55129143244115,0.283543501027983,2020,14,12,-0.0450074993709772,0.225580610149231
"FR-FBn",1.37806004834671,0.375143041232264,2016,14,18,0.0542491437414255,1.17397643018039e-07
"FR-Fon",3.75237835574212,0.159222174467681,2024,14,12,0.0329602615940064,7.5632417065862e-05
"GF-Guy",5.76148854692364,0.0462298372707171,2010,14,26,0.0617186797463802,5.35050154992064e-06
"IL-Yat",0.780483530761559,0.387548738136802,2008,14,11,0.026399509039811,0.000680665554337697
"SE-Deg",0.363127497980384,0.573775620414604,2020,14,8,0.0196171029344988,0.0125953614875165
