"","site_ID","RMSE","R2","control_year","window_size","nwindow","TAS","TASp"
"22","US-Whs",1.15829564940373,0.154010039371155,2012,14,5,-0.0137982444214841,0.725675280394792
"23","US-ICt",1.92205102000046,0.135530806513255,2023,14,4,-0.182992785925571,0.0395129267849637
"24","US-ICh",1.47177908221353,0.0656011634241659,2024,14,4,0.0211110254934316,0.42348286903359
"25","US-ICs",1.69989678661671,0.104289333895156,2014,14,4,0.0463670169118787,0.316424185407799
"26","US-SRG",1.09596315644031,0.533497062240102,2012,14,13,-0.03185523731809,0.00380467196214614
"27","US-IB2",1.81737552857055,0.423735187302089,2013,14,8,-0.0262750402609737,0.00268451471119343
"28","US-Kon",3.32681650769893,0.308101577546125,2015,14,7,-0.0127876441292216,0.0874150019395256
"29","US-MOz",3.60985893757187,0.103463995309234,2021,14,10,0.0274485937474847,0.0246166727098197
"30","US-NC2",2.82677439613212,0.445724643949524,2008,14,26,-0.00694998583770866,0.41906292561706
"31","US-Bar",3.55156690766986,0.125981253336604,2016,14,9,-0.0614950010632575,0.00451639392496656
"32","CA-Oas",2.20227317747195,0.232230995079854,2005,14,7,-0.016875510162421,0.181409011492973
"33","CA-TP4",3.60816018086595,0.277948356260306,2022,14,13,-0.011069792772257,0.161182633310723
"34","CA-TP3",2.75848020530826,0.342569456871563,2018,14,15,-0.0689140254454981,3.08866344704027e-26
"35","CA-Man",0.831276306450852,0.763311344705903,1995,14,6,0.0199934391677502,0.249565933950017
"36","CA-LP1",2.39421851072628,0.181178221120308,2009,14,14,-0.0386578044918295,0.00818475425211342
"37","CA-Ca1",3.68294927857242,0.467119541547526,2002,14,20,0.0312401693163136,0.003776025816738
"38","CA-Gro",3.17765493088519,0.166387368211544,2011,14,8,0.020519679558875,0.312341249124467
"39","CA-Obs",1.40244671453553,0.467945631989761,2005,14,11,-0.0369357449033073,0.00157850034675935
"40","CA-Ojp",1.73805817680513,0.35747504024958,2005,14,12,-0.0161270392308805,0.102366342980182
"41","US-Jo2",0.986644512062276,0.0932836539009119,2019,14,18,-0.0392870768925365,0.189053826272456
"42","US-MtB",1.30339981632084,0.256990444418065,2023,14,21,-0.0363149684598335,0.0110141469104678
"43","US-LL1",1.9625752558291,0.283878417448222,2020,14,8,-0.00840578842643852,0.154865640832308
"44","US-BZB",4.25309715603401,0.102730963779877,2017,14,8,-0.0377373076060141,0.00453043152372018
"45","US-BZF",4.12687958934548,0.0665492555772688,2014,14,6,-0.0382620143502947,0.0413353217398565
"46","US-KL2",3.11496028882633,0.264376441686869,2019,14,8,-0.0195363594433316,0.00186527540024109
"47","US-Ro4",2.01815557093763,0.308063664163067,2016,14,6,-0.0124905503728692,0.303438699806932
"48","US-KM4",3.18698514361235,0.340770897753386,2020,14,7,0.00949248287023215,0.497570785734966
"49","US-MBP",1.20712953293388,0.300752491717725,2019,14,12,-0.0524221633657154,4.19062341835254e-05
"50","US-Myb",1.48034283248119,0.415354900926244,2020,14,12,0.0349479609798155,0.299047203326132
"51","US-NC4",3.55264267798776,0.372860781429066,2014,14,16,0.00128649505651326,0.95580914321422
"52","US-Tw1",1.14540464013907,0.531234052928241,2017,14,10,-0.000133944315330778,0.995724294527641
"53","US-Ced",2.30647269883353,0.44959455957795,2008,14,12,0.00868156294793279,0.645453398308156
"54","US-Oho",2.89429946749153,0.145618284837944,2012,14,10,0.0137653744947646,0.188236807636431
"55","US-Slt",3.13880102863661,0.278696556672939,2013,14,10,-0.0074407114274915,0.769911617689581
"56","US-Wrc",3.87806523214825,0.0741062970255586,2004,14,13,0.0182705913565296,0.280051205670568
