"site_ID","growing_year","window","nobsv","extend_days","alpha","beta","C0","Hs","k2","TS","ERref","lnRatio"
"AU-Tum",2001,"185_199",62,39,0.08634317999305,-0.0045013837988,1.6243299209,9.45296494016,0.7194077854125,4.14258333333333,3.56134344971941,0
"AU-Tum",2002,"185_199",63,54,0.128331609695,-0.0048209034536,2.2786251905,9.45296494016,0.7194077854125,1.88371944444444,4.8561819809506,0.310114681345919
"AU-Tum",2003,"185_199",62,99,0.0386423790893,-0.0070071753823,7.32376614,9.45296494016,0.7194077854125,3.84919444444444,7.775857426618,0.780885884742627
"AU-Tum",2005,"185_199",60,57,0.0665262492925,-0.00550503057217,2.410661147235,9.45296494016,0.7194077854125,3.96935833333333,3.98970707834493,0.113579967065047
"AU-Tum",2006,"185_199",65,12,0.045538156402575,-0.00528259245235,2.9256596095,9.45296494016,0.7194077854125,4.02291666666667,4.24455326900941,0.175498730049889
"AU-Tum",2007,"185_199",65,27,0.06566607703915,-0.0053142309411475,2.15222933865,9.45296494016,0.7194077854125,2.63441666666667,3.79887826024244,0.0645679812876219
"AU-Tum",2008,"185_199",62,21,0.0622903080003,-0.005452868399335,2.089537068,9.45296494016,0.7194077854125,3.54302777777778,3.71414994514048,0.0420119878735217
"AU-Tum",2009,"185_199",60,15,0.03754329204105,-0.00587636587905,1.45537903395,9.45296494016,0.7194077854125,3.30875,2.85791304376753,-0.220046193702041
"AU-Tum",2010,"185_199",60,66,0.07791075231005,-0.004950309266395,2.5972608089,9.45296494016,0.7194077854125,3.640725,4.3963050704701,0.210626584226536
"AU-Tum",2011,"185_199",62,27,0.0934803249865,-0.0051004946387135,2.5428576375,9.45296494016,0.7194077854125,2.27291666666667,4.59883722951579,0.255665648156392
"AU-Tum",2013,"185_199",64,39,0.09885025726295,-0.00472119096925,1.194244995575,9.45296494016,0.7194077854125,4.78627777777778,3.23444571491562,-0.0962802739776672
"AU-Tum",2001,"199_213",62,24,0.1299712992335,-0.00451114152018,2.93882786,8.265195913429,0.1347299544797,3.92397222222222,3.89657414865458,0
"AU-Tum",2002,"199_213",62,39,0.130434842381,-0.004666885604655,3.51723156,8.265195913429,0.1347299544797,3.08676944444444,4.59522612755548,0.164920222578205
"AU-Tum",2003,"199_213",66,87,0.0439208436755,-0.0069377919824,8.339429855,8.265195913429,0.1347299544797,2.90402777777778,7.65946262587543,0.675844084337918
"AU-Tum",2005,"199_213",60,45,0.068504603735,-0.00549725107913,4.117781045,8.265195913429,0.1347299544797,4.07939166666667,4.2264660583891,0.0812684530145956
"AU-Tum",2006,"199_213",63,9,0.1100653611035,-0.004698753718585,3.759963075,8.265195913429,0.1347299544797,3.69213888888889,4.54163347515251,0.153188999957437
"AU-Tum",2007,"199_213",60,12,0.094676060589,-0.004926596044455,3.11597583,8.265195913429,0.1347299544797,2.53438888888889,3.63148261242072,-0.0704567456093688
"AU-Tum",2008,"199_213",71,18,0.0624418461003,-0.00545137482142,3.34040131,8.265195913429,0.1347299544797,2.23164444444444,3.50199710494246,-0.106764336497341
"AU-Tum",2009,"199_213",63,12,0.064864676623,-0.00555526658105,3.250975155,8.265195913429,0.1347299544797,3.76463888888889,3.40669250194076,-0.134355863855116
"AU-Tum",2010,"199_213",60,51,0.107985543257,-0.00460256017827,3.883462065,8.265195913429,0.1347299544797,3.1448,4.6614860076786,0.179236539398479
"AU-Tum",2011,"199_213",66,15,0.0743254819342,-0.005321003968585,3.87474394,8.265195913429,0.1347299544797,2.23175,4.1625199126987,0.0660228954528833
"AU-Tum",2013,"199_213",61,24,0.1005719222056,-0.005207321414215,3.27536661,8.265195913429,0.1347299544797,4.17613888888889,3.83332837269574,-0.0163642910528701
"AU-Tum",2001,"213_227",68,24,0.068094319258,-0.00436993305285,3.3060826838905,142.247888,3.82727080575,3.44876388888889,4.04520905147904,0
"AU-Tum",2002,"213_227",62,27,0.13986290913,-0.004856820060515,4.45365770805,142.247888,3.82727080575,4.03488888888889,5.4670256383169,0.301201478923505
"AU-Tum",2003,"213_227",64,72,0.09928398461,-0.0065742464669,6.902149225,142.247888,3.82727080575,2.41609166666667,5.40065831579695,0.288987625844113
"AU-Tum",2005,"213_227",60,30,0.064978908076,-0.00517913706864,4.3668387795,142.247888,3.82727080575,3.68902777777778,4.22265670393737,0.0429312500316481
"AU-Tum",2006,"213_227",69,12,0.09622781831,-0.004732766126795,6.121640161,142.247888,3.82727080575,3.34858333333333,5.19843360459538,0.25082411969462
"AU-Tum",2007,"213_227",62,9,0.091923038826,-0.0049069128662,3.49257346052,142.247888,3.82727080575,4.13072222222222,4.38299363523954,0.0801987386601573
"AU-Tum",2008,"213_227",104,21,0.05494148297665,-0.00486446119411,4.95321250815,142.247888,3.82727080575,2.32944444444444,4.2553431248006,0.0506421685218213
"AU-Tum",2009,"213_227",67,18,0.072331316225,-0.0045827336866,4.9719873555,142.247888,3.82727080575,4.25291111111111,4.50984258678265,0.108729019124628
"AU-Tum",2010,"213_227",63,39,0.073749744218,-0.005178827099995,5.21844056325,142.247888,3.82727080575,2.60706666666667,4.57481296894351,0.123032586158161
"AU-Tum",2011,"213_227",68,12,0.083855454614,-0.00488463381977,3.822700229951,142.247888,3.82727080575,2.885775,4.3663389804587,0.0763916654516869
"AU-Tum",2013,"213_227",61,15,0.0678066568115,-0.004231860044628,2.386831488737,142.247888,3.82727080575,3.85144444444444,3.80517777659802,-0.0611705185670407
"AU-Tum",2001,"227_241",67,27,0.1477512073,-0.00269959408871,0.661960622292,8.524202709615,0.6410907762,2.49541111111111,4.14587627953301,0
