"","site_ID","RMSE","R2","control_year","window_size","nwindow","TAS","TASp"
"50","US-Myb",1.49341632871065,0.405691836677286,2020,28,6,0.122049120030891,0.123746746757462
"51","US-NC4",3.53031843649342,0.374236285287968,2014,28,8,0.022231237077627,0.597434691740815
"52","US-Tw1",1.16291210995739,0.522851277522178,2017,28,5,-0.00151759406739765,0.967682999803188
"53","US-Ced",2.3243368063583,0.443648144674213,2008,28,6,0.0203898974623366,0.625203650760143
"54","US-Oho",2.91223911895102,0.134142732286287,2012,28,5,0.00176943454403958,0.909691081349012
"55","US-Slt",3.11678954574382,0.293179478936744,2013,28,5,-0.0387423065895662,0.502676854472261
"56","US-Wrc",3.72738769613877,0.079283724794073,2004,28,6,0.00124792433156042,0.964176692927012
"57","AU-Tum",4.55691692752402,0.20162602973694,2001,28,7,-0.0211918128078246,0.316808315704925
"58","BE-Bra",3.11782719922436,0.141315302590446,2007,28,5,-0.0459480102952737,0.154639797038604
"59","BE-Vie",3.11470161016943,0.243840878825092,1999,28,7,-0.00403233571813033,0.789421906074901
"60","CH-Lae",4.46673663792111,0.104788379027288,2014,28,6,-0.0401086886116455,0.0115352616667444
"61","CZ-BK1",2.46155628717712,0.336579765630549,2016,28,8,0.0476883053619603,0.031691917678416
"62","CZ-wet",2.15801260999176,0.40630823109211,2012,28,3,-0.013060646784514,0.550090338782845
"63","DE-Gri",1.99022548139852,0.549333192680903,2016,28,4,0.0141398436438889,0.595945281038639
"64","DE-Hai",1.654755746024,0.219968332261527,2009,28,5,-0.0574216427789287,0.00168718582120705
"65","DE-Tha",1.66692785691575,0.397174075947558,2006,28,8,-0.0149751383683644,0.0419862908553189
"66","DK-Sor",2.5864577407714,0.239056099280448,2007,28,5,-0.0332302707163463,0.000239801709045408
"67","FI-Hyy",1.23262458107918,0.620959714646948,2005,28,5,-0.0414172104380242,1.03600237849583e-08
"68","FI-Sod",1.83194349219416,0.413560963167714,2007,28,5,-0.0585318346892734,0.000234407929893093
"69","FR-Pue",1.10844823253991,0.60217483531583,2011,28,7,0.00250163574901067,0.934143612308423
"70","IT-Lav",2.24140479623918,0.0964895777566497,2014,28,6,-0.0366701428259275,0.194983592246512
"71","IT-MBo",2.80677132688033,0.33769232985765,2010,28,2,-0.047667328732277,0.038422096430756
"72","IT-Noe",1.50624666861647,0.375948031982929,2006,28,6,0.051845278752469,0.042034404526113
"73","IT-Ren",2.07373050490983,0.274041071009804,2004,28,8,-0.0360642425125717,0.0968917830037199
"74","IT-SRo",2.46945356210307,0.344863391180918,2002,28,8,-0.033053252199791,0.0606068711355576
"75","NL-Loo",2.8541691549015,0.110071295687158,2012,28,5,-0.0386258053742967,0.0812133207847548
"76","RU-Fyo",2.63249020288633,0.372100525885847,2013,28,3,-0.0449572273895909,0.165658407612452
"77","ZA-Kru",1.90094866118645,0.506184490370937,2008,28,4,-0.167640811930581,1.00340873041922e-06
"78","IT-Tor",2.68073154514013,0.115210284296269,2011,28,4,-0.0186969636560889,0.68487893236802
"79","BE-Dor",1.88521412403295,0.587139829108836,2014,28,7,0.00709911147832853,0.583653059989414
"80","CH-Fru",3.4931557025527,0.392079040808289,2011,28,6,0.0135679455483049,0.251631787078741
"81","CZ-RAJ",1.49998766498487,0.577849530136437,2019,28,7,0.0378332034462595,0.218869282170936
"82","CZ-Stn",2.79910626757556,0.156920117034515,2021,28,5,-0.0151252722326223,0.468261162936758
"83","DE-Obe",2.16863547724152,0.54185784626506,2014,28,6,-0.0038971012864866,0.8252393025517
"84","DE-RuR",1.98963011312036,0.54803473048955,2016,28,5,0.0244375410399599,0.112418245792104
"85","CH-Aws",3.7893017275893,0.265040279370337,2020,28,5,-0.0063427990171282,0.73108339896335
"86","ES-LJu",0.626242694431121,0.195703271792427,2020,28,6,-0.111722684413086,0.0168205043323638
"87","FR-FBn",1.41579147879084,0.336357695736176,2016,28,9,0.0861341807829473,0.0029431331622489
"88","FR-Fon",3.83589732638358,0.123666265223562,2024,28,6,0.025094567865672,0.2379060002923
"89","GF-Guy",5.79560122446713,0.042327882895358,2005,28,13,0.0394327507476137,0.0424068629260331
"90","IL-Yat",0.798088929194367,0.385441811592877,2005,28,5,-0.0353249412828061,0.0845262041141873
"91","SE-Deg",0.369982760829092,0.56345922153974,2020,28,4,0.0271127064250748,0.137046428339513
"92","IT-SR2",3.3160935069125,0.337023621477247,2023,28,8,-0.00226367315726884,0.913749548465253
"93","CH-Dav",5.31973017653931,0.134492082922454,2012,28,6,-0.0393568072287596,0.0356077720663404
