"var","x","y025","y050","y","y950","y975","x_norm"
"elev",3132.96,-0.0416746764149329,-0.0403488341786415,-0.0292809099621304,-0.018895320617536,-0.0164933234684846,1.61441470559115
"elev",3197,-0.0416746764149329,-0.0403488341786415,-0.0292809099621304,-0.018895320617536,-0.0164933234684846,1.68168198499078
"mat",-6.72227740285918,-0.0496800706375777,-0.0414658268532056,-0.00879108597607708,0.00747030318194788,0.0119487498800432,-1.68168198499078
"mat",-6.06978403123073,-0.0517146100103797,-0.0419300131444947,-0.00945623974035912,0.00747030318194788,0.0119487498800432,-1.61441470559115
"mat",-5.41729065960228,-0.0517146100103797,-0.0419300131444947,-0.0151595036901896,0.00646708684322132,0.0119487498800432,-1.54714742619152
"mat",-4.76479728797383,-0.0517527773684983,-0.0419300131444947,-0.0151595036901896,0.00646708684322132,0.0119487498800432,-1.47988014679189
"mat",-4.11230391634538,-0.0386560240961583,-0.0314263738061796,-0.0117740392387873,0.00560136253111243,0.0119487498800432,-1.41261286739226
"mat",-3.45981054471693,-0.0297232957371644,-0.0260039064337729,-0.0118091305975045,0.00359419659633746,0.00476400130106506,-1.34534558799263
"mat",-2.80731717308848,-0.0256237223543501,-0.0229046344028387,-0.0099630057484219,0.00429987247076517,0.00628487231415219,-1.27807830859299
"mat",-2.15482380146003,-0.0257326322405878,-0.0232087464838614,-0.0100997085090091,0.00324086147709641,0.00579354680122595,-1.21081102919336
"mat",-1.50233042983158,-0.0255934624544905,-0.022805129082828,-0.0101767999472555,0.00366865338871964,0.00579354680122595,-1.14354374979373
"mat",-0.849837058203134,-0.0244041288889119,-0.0224159127117213,-0.00727219434854673,0.00472957906508915,0.00723819085113748,-1.0762764703941
"mat",-0.197343686574684,-0.0244041288889119,-0.0219048158399814,-0.00831614547559677,0.00175276737908635,0.00346350124439169,-1.00900919099447
"mat",0.455149685053765,-0.0253582207501095,-0.0234980505072431,-0.0143157062988665,-0.0052457160305968,-0.00449423779360009,-0.941741911594838
"mat",1.10764305668221,-0.0255810846060406,-0.0234849433953621,-0.0164620624286804,-0.00962246280758049,-0.00795871579199097,-0.874474632195206
"mat",1.76013642831066,-0.0247498550408321,-0.0234652295953766,-0.0167369612270885,-0.0107589869002051,-0.00980748899279905,-0.807207352795575
"mat",2.41262979993911,-0.0246314059992316,-0.0233221189127542,-0.0168772637428215,-0.0109467070016795,-0.0100108135797225,-0.739940073395944
"mat",3.06512317156756,-0.0245663940359031,-0.0235097112088538,-0.0168103799886516,-0.0110714967567352,-0.00980252154023638,-0.672672793996313
"mat",3.71761654319601,-0.0241305466461243,-0.0234456158811517,-0.0167626774585387,-0.0107542654403297,-0.00993347049474135,-0.605405514596681
"mat",4.37010991482446,-0.0241004317720084,-0.023534377118057,-0.0169008038185889,-0.0107377663301869,-0.00987766111777159,-0.53813823519705
"mat",5.02260328645291,-0.0237100632513798,-0.0230283350941038,-0.0160247644030392,-0.0101947185160782,-0.00943982474841741,-0.470870955797419
"mat",5.67509665808136,-0.023688280779273,-0.0228350459089344,-0.0157546796372122,-0.0101626634703572,-0.00960530860802247,-0.403603676397787
"mat",6.32759002970981,-0.0237590711572389,-0.0226524132675032,-0.0153535294838073,-0.01008476115114,-0.00946142360035443,-0.336336396998156
"mat",6.98008340133826,-0.0219360946781764,-0.0212845734533348,-0.0149054182768601,-0.00973279941256857,-0.0089359749857503,-0.269069117598525
"mat",7.63257677296671,-0.0215313455492588,-0.0202991382129612,-0.0147846842450243,-0.00945710384788679,-0.00841867103563681,-0.201801838198894
"mat",8.28507014459516,-0.020255693196212,-0.0198111446733021,-0.0142845369972395,-0.00870750944150868,-0.00777507265296495,-0.134534558799263
"mat",8.93756351622361,-0.0217663256202223,-0.0213559737985513,-0.0157632649884255,-0.00987547576043741,-0.00876787021512474,-0.0672672793996313
"mat",9.59005688785206,-0.0223009079124698,-0.0217146256639562,-0.0160393402029728,-0.0104106422868,-0.00901662532499696,-1.83129357362153e-16
"mat",10.2425502594805,-0.0221515331668782,-0.0219349065477084,-0.0159371899905747,-0.00951544122486329,-0.00892504459707662,0.067267279399631
"mat",10.895043631109,-0.0221720071644023,-0.0217761602169787,-0.0164912051444545,-0.00971856143571451,-0.00897284876954287,0.134534558799263
"mat",11.5475370027374,-0.022708725405837,-0.0219338380087946,-0.0166646639836096,-0.00976508367525769,-0.00891521686671625,0.201801838198894
"mat",12.2000303743659,-0.0226824743484601,-0.022133550101056,-0.016746774735866,-0.00966077755973545,-0.0091763228375751,0.269069117598525
"mat",12.8525237459943,-0.0226735268988372,-0.022153587432018,-0.0168212876064834,-0.0097745705522104,-0.00919572216920531,0.336336396998156
"mat",13.5050171176228,-0.0225253797026054,-0.0219645948565376,-0.0163004723600662,-0.00965253020438534,-0.00860907381082166,0.403603676397788
"mat",14.1575104892512,-0.0217923801348391,-0.020277198876025,-0.0139431822890926,-0.00562497375596909,-0.00305990288667717,0.470870955797419
"mat",14.8100038608797,-0.021790080016366,-0.0204476148225589,-0.0130703130171094,-0.00339344329586017,-0.000682122691702906,0.53813823519705
"mat",15.4624972325081,-0.0235341589660018,-0.0219098307706169,-0.0132913623144116,-0.00312828141204388,-0.00207602239034465,0.605405514596681
"mat",16.1149906041366,-0.036423765382242,-0.0340193927635974,-0.0187140342125077,-0.00671422995493878,-0.00279352241765298,0.672672793996313
"mat",16.767483975765,-0.0389001435187127,-0.0378225131140558,-0.0179038382981889,-0.00460540449357381,-0.00316296042412929,0.739940073395944
"mat",17.4199773473935,-0.0473363503937069,-0.0461103441376838,-0.0325689689933664,-0.0178499009767687,-0.0162593238088053,0.807207352795575
"mat",18.0724707190219,-0.0485169636571076,-0.0465209126839179,-0.033452016587587,-0.018934067055675,-0.0178368335910905,0.874474632195206
"mat",18.7249640906504,-0.0491220496044358,-0.047447353420004,-0.0343491407016773,-0.0198574847828598,-0.0184997496192479,0.941741911594838
"mat",19.3774574622788,-0.0513527970603593,-0.0498517153879118,-0.0361439395789536,-0.0204233817122169,-0.0189483669981528,1.00900919099447
"mat",20.0299508339073,-0.0538902737993365,-0.0513571313110109,-0.036932781559056,-0.0210110309079634,-0.0189457398893456,1.0762764703941
"mat",20.6824442055357,-0.0658819898576022,-0.0611005224041299,-0.0409550078483882,-0.022242050867507,-0.0192669919636172,1.14354374979373
"mat",21.3349375771642,-0.0658819898576022,-0.0611005224041299,-0.0407955697278228,-0.0217960401957952,-0.0192501625983862,1.21081102919336
"mat",21.9874309487926,-0.0658819898576022,-0.0611005224041299,-0.0407402928175154,-0.0203940076384941,-0.0189526700053365,1.27807830859299
"mat",22.639924320421,-0.0658819898576022,-0.0611005224041299,-0.040616881609294,-0.0192959543991571,-0.0181392118098604,1.34534558799263
"mat",23.2924176920495,-0.0658819898576022,-0.0611005224041299,-0.0397512009026191,-0.0189579913619349,-0.0166273049691596,1.41261286739226
"mat",23.944911063678,-0.0658819898576022,-0.0611005224041299,-0.0390007158862987,-0.0189099498330542,-0.0166273049691596,1.47988014679189
"mat",24.5974044353064,-0.0658819898576022,-0.0611005224041299,-0.0390007158862987,-0.0189099498330542,-0.0166273049691596,1.54714742619152
"mat",25.2498978069348,-0.0658819898576022,-0.0611005224041299,-0.0390007158862987,-0.0189099498330542,-0.0166273049691596,1.61441470559115
"mat",25.9023911785633,-0.0658819898576022,-0.0611005224041299,-0.0390007158862987,-0.0189099498330542,-0.0166273049691596,1.68168198499078
"lai",0.214988909986962,-0.0677854542634543,-0.0649521087585614,-0.0518164024421929,-0.0395280325644207,-0.037544646224983,-1.68168198499078
"lai",0.297237703520126,-0.0667972842237667,-0.0641607153887793,-0.0498440229990497,-0.038618253521048,-0.0373162978186823,-1.61441470559115
"lai",0.37948649705329,-0.0667972842237667,-0.0637823641254187,-0.0489381498630337,-0.0370692920539407,-0.034710942029883,-1.54714742619152
"lai",0.461735290586454,-0.0612894430848509,-0.0593896785274439,-0.03808873425547,-0.0210899735408632,-0.018546607480855,-1.47988014679189
"lai",0.543984084119618,-0.0568977859820498,-0.0542564522991372,-0.0350019474616909,-0.0197957143093486,-0.0167603092246492,-1.41261286739226
"lai",0.626232877652782,-0.0517043099051178,-0.0499094112330871,-0.0297882023106128,-0.0136541934493079,-0.00979969716580231,-1.34534558799262
"lai",0.708481671185946,-0.0505658190819434,-0.0474541924928644,-0.0267731197229504,-0.00977959878057668,-0.00640554348046659,-1.27807830859299
"lai",0.79073046471911,-0.0311235277444009,-0.0287911780126556,-0.0170140648125618,-0.00671256828851096,-0.00145229306361573,-1.21081102919336
"lai",0.872979258252274,-0.0296850433933856,-0.0289977313895844,-0.0190020572494666,-0.00974037101693843,-0.00805982257461171,-1.14354374979373
"lai",0.955228051785438,-0.0297770019555865,-0.0286149735823818,-0.0183166367185279,-0.00931566381297707,-0.00710792919294447,-1.0762764703941
"lai",1.0374768453186,-0.029524648443158,-0.0286096186227646,-0.0183670399779249,-0.00953216186053004,-0.00731824366611885,-1.00900919099447
"lai",1.11972563885177,-0.0271238422041795,-0.0255995433171898,-0.0158257379250818,-0.00757099523449257,-0.00609514514242221,-0.941741911594837
"lai",1.20197443238493,-0.0237715616262187,-0.0211822842166106,-0.0129578455769484,-0.00567352791648322,-0.00328359668496405,-0.874474632195206
"lai",1.28422322591809,-0.0213866526123642,-0.0198092033763679,-0.0130100228934019,-0.00594832046622567,-0.00450591150668118,-0.807207352795575
"lai",1.36647201945126,-0.019125594018092,-0.018584203336799,-0.0118633396258365,-0.00500545806917613,-0.00410057244524116,-0.739940073395944
"lai",1.44872081298442,-0.0191187478715789,-0.0184265831088249,-0.0118355778596351,-0.00496103944392841,-0.00428990475905682,-0.672672793996312
"lai",1.53096960651759,-0.0187821613608634,-0.0180113917469416,-0.0117809962559532,-0.00485037806417507,-0.00409815025130989,-0.605405514596681
"lai",1.61321840005075,-0.0185505399735734,-0.0170759995372782,-0.0106835419515368,-0.00386439386446957,-0.00328550054370575,-0.53813823519705
"lai",1.69546719358391,-0.0177106271973304,-0.0172191483765269,-0.0107694866059925,-0.00375632664338421,-0.00295547466778459,-0.470870955797419
"lai",1.77771598711708,-0.0181983931230909,-0.0175815084017392,-0.0109709091765565,-0.00397506047507774,-0.0032060872931019,-0.403603676397787
"lai",1.85996478065024,-0.0209036911391767,-0.0193536713145129,-0.0131508729814142,-0.00692823926911019,-0.0059902773473084,-0.336336396998156
"lai",1.9422135741834,-0.0214225700562669,-0.0205686363386558,-0.0143869056478497,-0.00815255813485449,-0.00742948453668281,-0.269069117598525
"lai",2.02446236771657,-0.0211155250320527,-0.0196421522075166,-0.0135914862662851,-0.0075242607895544,-0.00694638078249015,-0.201801838198894
"lai",2.10671116124973,-0.0210698715634472,-0.0197068205148545,-0.0136263114077164,-0.00709793785733576,-0.00673470978132489,-0.134534558799262
"lai",2.1889599547829,-0.0218600971407141,-0.0205457353842323,-0.0140032815938834,-0.00733468814021883,-0.00638251849394639,-0.0672672793996309
"lai",2.27120874831606,-0.0199742230601272,-0.0181944567995172,-0.0125643200482456,-0.00629041930553037,-0.00538556714070563,3.63198919693582e-16
"lai",2.35345754184923,-0.0177387197131944,-0.0169358349115901,-0.0120341722666094,-0.00629120172685145,-0.00529661984402934,0.0672672793996316
"lai",2.43570633538239,-0.0177377067663951,-0.0169344538608371,-0.0118763781142219,-0.00617296469016721,-0.00536532242996629,0.134534558799263
"lai",2.51795512891555,-0.0177689960067336,-0.0170283721658755,-0.0119945551377601,-0.00657304544045558,-0.00530559728070452,0.201801838198894
"lai",2.60020392244872,-0.0189401134013489,-0.0183952287765509,-0.0133525512184034,-0.00719004717554417,-0.0066687641576166,0.269069117598525
"lai",2.68245271598188,-0.0205029003645811,-0.0198697015415318,-0.0139345458942522,-0.00762361098793989,-0.00686839895051851,0.336336396998157
"lai",2.76470150951504,-0.0205384923966727,-0.0198697015415318,-0.0139552215025109,-0.0076259101257799,-0.00686839895051851,0.403603676397788
"lai",2.84695030304821,-0.0205384923966727,-0.0198697015415318,-0.0139552215025109,-0.0076259101257799,-0.00686839895051851,0.470870955797419
"lai",2.92919909658137,-0.0205384923966727,-0.0198697015415318,-0.0139552215025109,-0.0076259101257799,-0.00686839895051851,0.53813823519705
"lai",3.01144789011454,-0.0205384923966727,-0.0198697015415318,-0.0139518744357875,-0.0076259101257799,-0.00686839895051851,0.605405514596682
"lai",3.0936966836477,-0.0205384923966727,-0.0198697015415318,-0.0139518744357875,-0.0076259101257799,-0.00686839895051851,0.672672793996313
"lai",3.17594547718086,-0.0205384923966727,-0.0198697015415318,-0.0139518744357875,-0.0076259101257799,-0.00686839895051851,0.739940073395944
"lai",3.25819427071403,-0.0205384923966727,-0.0198697015415318,-0.0139487078498355,-0.00763107012734751,-0.00692262354269258,0.807207352795575
"lai",3.34044306424719,-0.0205384923966727,-0.0198697015415318,-0.0139606825400348,-0.00762878009590727,-0.00692575807624616,0.874474632195206
"lai",3.42269185778036,-0.0204696843650266,-0.0198652058007696,-0.0137775146468348,-0.00737486200355953,-0.00698312691497399,0.941741911594838
"lai",3.50494065131352,-0.0203564919906733,-0.0198575526106176,-0.013562272989028,-0.00736292923327246,-0.0067188472830235,1.00900919099447
"lai",3.58718944484668,-0.0203564919906733,-0.0198575526106176,-0.013562272989028,-0.00736292923327246,-0.0067188472830235,1.0762764703941
"lai",3.66943823837985,-0.0203564919906733,-0.0198575526106176,-0.013562272989028,-0.00736292923327246,-0.0067188472830235,1.14354374979373
"lai",3.75168703191301,-0.0203564919906733,-0.0198575526106176,-0.013562272989028,-0.00736292923327246,-0.0067188472830235,1.21081102919336
"lai",3.83393582544618,-0.0203564919906733,-0.0198575526106176,-0.013562272989028,-0.00736292923327246,-0.0067188472830235,1.27807830859299
"lai",3.91618461897934,-0.0203564919906733,-0.0198575526106176,-0.013562272989028,-0.00736292923327246,-0.0067188472830235,1.34534558799263
"lai",3.9984334125125,-0.0203564919906733,-0.0198575526106176,-0.013562272989028,-0.00736292923327246,-0.0067188472830235,1.41261286739226
"lai",4.08068220604567,-0.0203564919906733,-0.0198575526106176,-0.013562272989028,-0.00736292923327246,-0.0067188472830235,1.47988014679189
"lai",4.16293099957883,-0.0203564919906733,-0.0198575526106176,-0.013562272989028,-0.00740133260279544,-0.00680052880990683,1.54714742619152
"lai",4.245179793112,-0.0203564919906733,-0.0198575526106176,-0.013562272989028,-0.00740437003203875,-0.00680052880990683,1.61441470559115
"lai",4.32742858664516,-0.0203564919906733,-0.0198575526106176,-0.013562272989028,-0.00740437003203875,-0.00680052880990683,1.68168198499078
"soc",5,-0.0580844463431378,-0.0538527939775427,-0.0363619230565784,-0.0222449634037074,-0.0198616394286935,-1.68168198499078
"soc",12.3,-0.042955467919374,-0.0413670543704066,-0.03100412018483,-0.0208510512276954,-0.0195786450104983,-1.61441470559115
"soc",19.6,-0.0388879760909915,-0.0371292561768788,-0.0273673266709703,-0.0178293722300751,-0.0163494637987071,-1.54714742619152
"soc",26.9,-0.0396302461347732,-0.0377241160227327,-0.0268801482454515,-0.0163352029079162,-0.01445039923318,-1.47988014679189
"soc",34.2,-0.0396726736816384,-0.0366170134942681,-0.0274175796507833,-0.017616693817947,-0.0161785902080686,-1.41261286739226
"soc",41.5,-0.0390172223137214,-0.0359535014874345,-0.0277749548085111,-0.0180522728576976,-0.0165517044194339,-1.34534558799262
"soc",48.8,-0.0338088495524122,-0.0326746286100276,-0.0243431887399165,-0.0150244697371298,-0.0131957362557482,-1.27807830859299
"soc",56.1,-0.0321946381512179,-0.0312811261083903,-0.0236536334240078,-0.0149436091862073,-0.013251939161264,-1.21081102919336
"soc",63.4,-0.0311968414258127,-0.0292759453255098,-0.0210145489108338,-0.0108415541608819,-0.00971293780808215,-1.14354374979373
"soc",70.7,-0.0294387586696287,-0.0279352518074448,-0.0181846637767152,-0.00946879567647817,-0.007173955313715,-1.0762764703941
"soc",78,-0.0220160728224291,-0.0203165857945737,-0.0112812081177568,-0.00224195807352244,-0.000105109748191819,-1.00900919099447
"soc",85.3,-0.0217209945467623,-0.0201702550419708,-0.0139532294009125,-0.00747265235241927,-0.00607303280187434,-0.941741911594837
"soc",92.6,-0.022980718551002,-0.0215569389705399,-0.0145376635862535,-0.00775583521623119,-0.00645051313326687,-0.874474632195206
"soc",99.9,-0.0211354997520659,-0.0197571261387458,-0.0133396694797165,-0.00624801165402607,-0.00518154482733032,-0.807207352795575
"soc",107.2,-0.0203953749010142,-0.0192184029064027,-0.0123976921629703,-0.00453857681912592,-0.00338118277202618,-0.739940073395944
"soc",114.5,-0.0196796940982279,-0.0190361502834209,-0.0121662764663507,-0.00450872984551411,-0.00287294958501123,-0.672672793996312
"soc",121.8,-0.0197500191985267,-0.0192135811015203,-0.0115799458184704,-0.00426617648930631,-0.00267543501742701,-0.605405514596681
"soc",129.1,-0.0222871167852409,-0.0217124046892552,-0.0123906154947404,-0.0041527049612807,-0.00314579915226286,-0.53813823519705
"soc",136.4,-0.0241890913668838,-0.0226586186955383,-0.0134326928363359,-0.00468869206081035,-0.00357184670917116,-0.470870955797419
"soc",143.7,-0.0241890913668838,-0.0226576154572893,-0.0134326928363359,-0.00468869206081035,-0.00357184670917116,-0.403603676397788
"soc",151,-0.0228172200494319,-0.0221585230819787,-0.0127217665056073,-0.00439374920973096,-0.00310573206489429,-0.336336396998156
"soc",158.3,-0.0228172200494319,-0.0212027823595204,-0.0109000758616396,-0.00324036312746756,-0.00216314169344204,-0.269069117598525
"soc",165.6,-0.0228172200494319,-0.0212027823595204,-0.0109000758616396,-0.0032395965457668,-0.00216314169344204,-0.201801838198894
"soc",172.9,-0.0228172200494319,-0.0211874432298956,-0.00942412920719029,-0.00212459597462884,-0.00100775835000529,-0.134534558799262
"soc",180.2,-0.0228172200494319,-0.0211629744622029,-0.00941723515794267,-0.00211968313664254,-0.00100708653537198,-0.0672672793996313
"soc",187.5,-0.0217847118195368,-0.0183610901418077,-0.00819993652917647,-0.00120683085132999,-0.000169967819088343,0
"soc",194.8,-0.0196005689083263,-0.0183133515401034,-0.00776446973890085,-0.000778703638084095,0.000507416765664201,0.0672672793996311
"soc",202.1,-0.0196005689083263,-0.017715090048743,-0.00760056511656995,-9.49771821648577e-05,0.00150509991415901,0.134534558799262
"soc",209.4,-0.0196005689083263,-0.017715090048743,-0.00760056511656995,-9.49771821648577e-05,0.00150509991415901,0.201801838198894
"soc",216.7,-0.0196005689083263,-0.017715090048743,-0.00760056511656995,-9.49771821648577e-05,0.00150509991415901,0.269069117598525
"soc",224,-0.0196005689083263,-0.017715090048743,-0.00760056511656995,-9.49771821648577e-05,0.00150509991415901,0.336336396998156
"soc",231.3,-0.0196005689083263,-0.017715090048743,-0.00760056511656995,-9.49771821648577e-05,0.00150509991415901,0.403603676397787
"soc",238.6,-0.0196005689083263,-0.017715090048743,-0.00750225041102575,-6.81988922132345e-05,0.00150557824853143,0.470870955797419
"soc",245.9,-0.0196005689083263,-0.017715090048743,-0.00750225041102575,-6.81988922132345e-05,0.00150557824853143,0.53813823519705
"soc",253.2,-0.0193662700222936,-0.0176971207093017,-0.00748428882756243,-6.73065670091497e-05,0.00150557824853143,0.605405514596681
"soc",260.5,-0.0193662700222936,-0.0176971207093017,-0.00748428882756243,-6.73065670091497e-05,0.00150557824853143,0.672672793996312
"soc",267.8,-0.0193662700222936,-0.0176971207093017,-0.00748428882756243,-6.73065670091497e-05,0.00150557824853143,0.739940073395944
"soc",275.1,-0.0193662700222936,-0.0176971207093017,-0.00748428882756243,-6.73065670091497e-05,0.00150557824853143,0.807207352795575
"soc",282.4,-0.0193662700222936,-0.0176971207093017,-0.00748428882756243,-6.73065670091497e-05,0.00150557824853143,0.874474632195206
"soc",289.7,-0.0193662700222936,-0.0176971207093017,-0.00748428882756243,-6.73065670091497e-05,0.00150557824853143,0.941741911594837
"soc",297,-0.0193662700222936,-0.0176971207093017,-0.00748428882756243,-6.73065670091497e-05,0.00150557824853143,1.00900919099447
"soc",304.3,-0.0193662700222936,-0.0176971207093017,-0.00748428882756243,-6.73065670091497e-05,0.00150557824853143,1.0762764703941
"soc",311.6,-0.0193662700222936,-0.0176971207093017,-0.00748428882756243,-6.73065670091497e-05,0.00150557824853143,1.14354374979373
"soc",318.9,-0.0193662700222936,-0.0176971207093017,-0.00748428882756243,-6.73065670091497e-05,0.00150557824853143,1.21081102919336
"soc",326.2,-0.0193662700222936,-0.0176971207093017,-0.00748428882756243,-6.73065670091497e-05,0.00150557824853143,1.27807830859299
"soc",333.5,-0.0193662700222936,-0.0176971207093017,-0.00748428882756243,-6.73065670091497e-05,0.00150557824853143,1.34534558799262
"soc",340.8,-0.0193662700222936,-0.0176971207093017,-0.00748428882756243,-6.73065670091497e-05,0.00150557824853143,1.41261286739226
"soc",348.1,-0.0193662700222936,-0.0176971207093017,-0.00748428882756243,-6.73065670091497e-05,0.00150557824853143,1.47988014679189
"soc",355.4,-0.0193662700222936,-0.0176971207093017,-0.00748428882756243,-6.73065670091497e-05,0.00150557824853143,1.54714742619152
"soc",362.7,-0.0193662700222936,-0.0176971207093017,-0.00748428882756243,-6.73065670091497e-05,0.00150557824853143,1.61441470559115
