"site_ID","growing_year","window","nobsv","extend_days","alpha","beta","C0","Hs","k2","TS","ERref","lnRatio"
"US-CMW",2013,"178_192",205,0,0.10167022767285,-0.00178133979355,1.1067685815,NA,NA,26.8120387471364,3.8001722463188,0.0505168904590055
"US-CMW",2014,"178_192",186,0,0.086301568355,-0.00176350402975,1.5760335545,NA,NA,26.0461117436067,3.66062361186249,0.0131040154293659
"US-CMW",2015,"178_192",191,0,0.07271766158,-0.000921221342255,1.2614434945,NA,NA,25.8250085229793,4.08179613272954,0.122007616929382
"US-CMW",2016,"178_192",157,0,0.0624523240687,-0.00213355202355,4.2533827355,NA,NA,25.8622551730122,4.33520216330539,0.18223874105432
"US-CMW",2017,"178_192",250,0,0.117093011975,-0.00189872396531,0.7221583735,NA,NA,27.7396399786048,3.39491315566667,-0.0622513226099296
"US-CMW",2018,"178_192",237,0,0.152234393745,-0.0028276632032,0.7485461015,NA,NA,26.6970218600543,5.0469596118273,0.334256501689554
"US-CMW",2020,"178_192",236,0,0.07891980471595,-0.00180116726702,1.8974663965,NA,NA,26.9520561006678,3.69010120020148,0.0211243799805343
"US-CMW",2021,"178_192",246,0,0.091564166275,-0.001058891400135,1.0932982045,NA,NA,26.237722531385,5.07030883872778,0.338872227459613
"US-CMW",2001,"192_206",106,3,0.10623259615,-0.001375224469765,1.249032583,NA,NA,24.398827331227,6.60355064941722,0.210202347330109
"US-CMW",2002,"192_206",119,0,0.06573926211185,-0.001541296505035,2.77121577,NA,NA,25.0364070360748,4.48602755800371,-0.176437555036973
"US-CMW",2003,"192_206",125,6,0.060225149894,-0.00089187370696,1.5415945605,NA,NA,26.9430802161695,3.45142118541867,-0.438619050206154
"US-CMW",2004,"192_206",237,0,0.0780358900935,-0.001166509030044,1.147339207,NA,NA,25.957406379848,3.42590782767205,-0.44603863846232
"US-CMW",2005,"192_206",237,0,0.07791737915,-0.000700399220421375,0.727587843,NA,NA,27.6116473813436,3.11351100534743,-0.541654104185787
"US-CMW",2006,"192_206",258,0,0.10236766605,-0.001327917535695,0.605975043,NA,NA,28.2046289341241,2.92225170907921,-0.605050681872836
"US-CMW",2007,"192_206",210,0,0.081353971328,-0.001477665943782,2.060658621,NA,NA,24.9221703720839,5.35165112200001,0
"US-CMW",2008,"192_206",176,0,0.0965964058,-0.0009483544002955,1.07334819,NA,NA,23.9010269938626,6.16004903926956,0.140679604205272
"US-CMW",2009,"192_206",235,0,0.09253686595,-0.000812498133433,0.5047110485,NA,NA,27.169596984707,2.90899799150234,-0.609596445158674
"US-CMW",2011,"192_206",224,0,0.185799897875,-0.00351374988625,0.489209187375,NA,NA,25.353153604257,5.61067566901699,0.0472660181634051
"US-CMW",2012,"192_206",205,0,0.12940922895,-0.002018328413865,1.053730342,NA,NA,24.5069836566506,6.56210790557843,0.203906744182543
"US-CMW",2013,"192_206",216,0,0.0674377871,-0.00095317421753,2.1395360135,NA,NA,24.4381559765703,5.89826956775684,0.0972538800633069
"US-CMW",2014,"192_206",207,0,0.03457677653945,-0.00099384858611375,3.235449116375,NA,NA,26.1914012866292,3.7970615786558,-0.343177635397814
"US-CMW",2015,"192_206",200,0,0.0901090474785,-0.001564503354395,1.949668954,NA,NA,24.4071030975387,5.8357666687043,0.0866005142589181
"US-CMW",2016,"192_206",206,0,0.0442875539236625,-0.0005693791982455,1.8944247525,NA,NA,27.3577507840194,3.73735028078556,-0.359028254967108
"US-CMW",2017,"192_206",201,0,0.071595449866,-0.001465872251433,3.6450391765,NA,NA,23.9360284019076,7.47993861268821,0.334819450863993
"US-CMW",2018,"192_206",199,0,0.0977163884300375,-0.00195336286478625,1.991533828625,NA,NA,26.0356927644805,5.31330784624156,-0.00719054636417093
"US-CMW",2020,"192_206",241,0,0.0493155100630387,-0.00113019493296012,2.758194897625,NA,NA,26.8252665293911,4.0611565237599,-0.275937343110625
"US-CMW",2021,"192_206",242,0,0.10360128565,-0.001663554672035,2.0416583015,NA,NA,24.4936478435063,8.20037451674142,0.426774691771731
"US-CMW",2001,"206_220",116,3,0.10996327985,-0.00137526158184,0.8723885375,NA,NA,24.4096598285915,5.0472910644231,-0.155671704471432
"US-CMW",2002,"206_220",109,0,0.12436324041,-0.00193538820361,1.43513965,NA,NA,23.5156682072077,8.24069148725413,0.334560877810561
"US-CMW",2003,"206_220",129,12,0.1089414661,-0.001670874104445,0.974788929,NA,NA,25.18646194167,4.43797050776517,-0.284326201846283
"US-CMW",2004,"206_220",224,0,0.0840028266,-0.00110893452337,0.9571146635,NA,NA,24.8205373118748,3.49113023910799,-0.524297846412679
"US-CMW",2005,"206_220",193,0,0.12842524675,-0.001688246563055,0.671679402,NA,NA,24.3924108965589,5.04927159750241,-0.15527938618034
"US-CMW",2006,"206_220",214,0,0.1253250627125,-0.0044220648535,3.948256245,NA,NA,23.984954391445,4.98847500823391,-0.167393127463013
"US-CMW",2007,"206_220",166,0,0.1084070073,-0.001439819224375,1.1108172235,NA,NA,22.8042247823115,5.89746961996958,0
"US-CMW",2008,"206_220",189,0,0.08751981205,-0.00101971042453,1.883975068,NA,NA,24.85017378591,8.01966666739374,0.307373477399606
"US-CMW",2009,"206_220",196,0,0.1254239163,-0.0013260267331745,0.385677696,NA,NA,27.4641612102334,3.38699948191432,-0.554578960073331
"US-CMW",2011,"206_220",224,0,0.085388378505,-0.00115483384104,1.577472927,NA,NA,25.8611748641167,5.66530227298402,-0.040163129904649
