"site_ID","growing_year","window","nobsv","extend_days","alpha","beta","C0","Hs","k2","TS","ERref","lnRatio"
"CA-TP4",2003,"105_119",168,0,0.13040104365,-0.000889628835076,0.8238887915,13.3319032214,0.199447559665,9.8264857753621,1.85581158456143,-0.31326419099334
"CA-TP4",2004,"105_119",146,0,0.11394756835,-0.00141481438899,1.336843771,14.526028384,0.05549654862272,9.97911389953292,1.72934689288656,-0.383842484596339
"CA-TP4",2005,"105_119",131,0,0.1225316789,-0.001230886685614,0.74531230445,11.78405213985,0.26910861275665,9.28434139162128,1.82500174969404,-0.330005357494813
"CA-TP4",2006,"105_119",177,0,0.14108184435,-0.00231831551099,1.415889563,22.134887475,0.0421014777485,10.112572137342,1.67903255389234,-0.413368536499971
"CA-TP4",2007,"105_119",111,0,0.1318598057,-0.001470476619715,1.1629516695,2.928255391355,0.03577497830295,9.83211005299662,2.98784004279618,0.162964429371604
"CA-TP4",2008,"105_119",133,3,0.1523950218,-0.001508740436944,0.9045390055,17.119616781,0.0696244184211,12.1697785598128,1.62517832770757,-0.445968753376841
"CA-TP4",2009,"105_119",175,0,0.1568906009,-0.00164512588456,1.185581331,18.71560251,0.157974226905,10.8365577492702,2.28993760201935,-0.10306173409684
"CA-TP4",2010,"105_119",172,0,0.04473126608996,-0.0019104247366545,4.49523558,9.791046023185,0.261167261963,9.74878174028552,3.65971881518478,0.365800014744457
"CA-TP4",2011,"105_119",177,0,0.1615334712,-0.001618273847035,0.52779788295,4.385420271045,0.127796893568,8.37890844030985,2.25577665281079,-0.118091975944077
"CA-TP4",2012,"105_119",147,0,0.1771668585,-0.00123065296468,0.48387066945,7.12125680799,0.07827226561,9.76169390764276,1.89685854164855,-0.29138718459808
"CA-TP4",2013,"105_119",159,0,0.1631144293,-0.001135900460855,0.6306056965,3.8609532961855,0.014243294378,9.44198212956267,2.0810407316692,-0.198718182922212
"CA-TP4",2014,"105_119",198,0,0.0480805854275,-0.002350662826425,1.01824694375,6.62357295855,0.5479832192175,8.08359030948535,1.75342719714416,-0.370014032123817
"CA-TP4",2015,"105_119",219,0,0.0993633858,-0.002048984165301,0.12102221779735,2.49119991871,0.4395691186,9.28897621300528,1.70310529176165,-0.399133076272425
"CA-TP4",2016,"105_119",193,0,0.1615833388,-0.0023109705630905,0.5749742331,7.15712139745,0.2324713447,9.88416397340665,2.40448483503196,-0.0542506284608041
"CA-TP4",2017,"105_119",205,0,0.14999362525,-0.002219300510235,1.293681309,8.0006272303,0.0383551429079,11.3190109359343,2.76425933996665,0.0851864260123537
"CA-TP4",2018,"105_119",160,0,0.0612703705915,-0.006793582838,1.1292950255,7.83195393955,1.363941123,7.13044852363339,2.33461302800949,-0.0837401526411396
"CA-TP4",2019,"105_119",154,0,0.1163285241,-0.00239177173451,1.5131047975,10.31272687855,0.2044208650989,8.66701916349899,2.53853286835529,0
"CA-TP4",2020,"105_119",184,0,0.1541495262,-0.00472352359025,1.4301711225,10.81762871715,0.197376311192,6.12101756587995,2.74425224063283,0.0779223268024507
"CA-TP4",2022,"105_119",223,0,0.0611638628046,-0.0036294349549,0.4513941403825,13.11373007195,0.907875179,7.92367618928798,1.42663093084793,-0.576270631124468
"CA-TP4",2023,"105_119",170,0,0.17261890225,-0.0006327778024555,0.518282994,1.985023481894,0.0267742321051,8.93400002478711,2.29143253674188,-0.102409119385386
"CA-TP4",2003,"119_133",108,0,0.08731179337323,-0.0051378574282,0.632274738749,7.7855056717,0.71424891072,11.1482800231954,2.12643589973636,-0.368745003118035
"CA-TP4",2004,"119_133",105,0,0.07394653069,-0.00218553184865,2.5013469645,12.1067785978,0.20238084207245,11.5604108024662,2.68510279960773,-0.135473280962897
"CA-TP4",2005,"119_133",125,0,0.138783173653,-0.00202173824159,0.5305249906075,11.62139322195,0.324180955622,10.1119623671743,2.69599114741887,-0.131426385376786
"CA-TP4",2006,"119_133",149,0,0.12214396664,-0.002735924388876,1.1071355039135,13.159679885,0.2714242046,12.5888099679389,2.49788754608632,-0.207746901712582
"CA-TP4",2007,"119_133",130,0,0.1392472383,-0.002147505196185,0.478082466365,13.1453060685,0.55923588355,12.5617973388757,3.5767516307924,0.151262727983608
"CA-TP4",2008,"119_133",102,0,0.110363232218,-0.002439694753515,1.902518953,13.74138401185,0.0662846139372,10.1423902772859,2.36477365348011,-0.262509984233138
"CA-TP4",2009,"119_133",100,0,NA,NA,NA,NA,NA,NA,NA,NA
"CA-TP4",2010,"119_133",147,0,0.15027016975,-0.0012944309306025,0.7465255858,5.076719788675,0.0789012673965,11.4274752248009,3.23033060107999,0.0493921904492531
"CA-TP4",2011,"119_133",136,0,0.088207111877,-0.0023334256212535,1.612335836,4.71859935835,0.09688090043175,11.4902020168433,2.59721276626485,-0.16875343778763
"CA-TP4",2012,"119_133",116,0,0.08523988211935,-0.00180210341037,2.43752080305,12.122413241,0.378507650611,12.4075340080593,3.6074532508413,0.159809757879059
"CA-TP4",2013,"119_133",148,0,0.06822626164,-0.0020397875538865,0.7719662451875,6.92163446688,0.930414359,13.1717010122393,3.56031557655728,0.146656891212441
"CA-TP4",2014,"119_133",160,0,0.1772263375,-0.000595087426642,0.6760619165,10.590406203905,0.076154013455,11.784571405885,3.39140106296531,0.0980508340973762
"CA-TP4",2015,"119_133",109,0,0.0618094475467,-0.0038405079849,2.57152057259,7.570578825575,0.71594476373,14.8579115237144,3.35140652862728,0.0861878221893391
