"date","name","SWC"
"1990-01-01","US-Kon",28.6158572737476
"1990-01-02","US-Kon",28.3575090073386
"1990-01-03","US-Kon",29.1658955041542
"1990-01-04","US-Kon",37.8059946776188
"1990-01-05","US-Kon",34.2394428674355
"1990-01-06","US-Kon",33.2816620354397
"1990-01-07","US-Kon",32.7439790519129
"1990-01-08","US-Kon",32.3635570634427
"1990-01-09","US-Kon",32.302590499541
"1990-01-10","US-Kon",31.3763689668898
"1990-01-11","US-Kon",30.2563919003203
"1990-01-12","US-Kon",29.1441437072433
"1990-01-13","US-Kon",28.5910087930417
"1990-01-14","US-Kon",28.0639744707463
"1990-01-15","US-Kon",27.5709441031567
"1990-01-16","US-Kon",27.3753616461368
"1990-01-17","US-Kon",35.3478956172394
"1990-01-18","US-Kon",34.7990806170443
"1990-01-19","US-Kon",34.9625365841903
"1990-01-20","US-Kon",38.7168164258249
"1990-01-21","US-Kon",36.2029297244035
"1990-01-22","US-Kon",35.6369774675018
"1990-01-23","US-Kon",36.6074587143057
"1990-01-24","US-Kon",36.1698014252319
"1990-01-25","US-Kon",35.0067702252281
"1990-01-26","US-Kon",33.8271833995414
"1990-01-27","US-Kon",32.9713677006189
"1990-01-28","US-Kon",32.1426662360832
"1990-01-29","US-Kon",31.4634150636434
"1990-01-30","US-Kon",30.8042277547714
"1990-01-31","US-Kon",30.2850292057394
"1990-02-01","US-Kon",30.7072616400653
"1990-02-02","US-Kon",36.065218952552
"1990-02-03","US-Kon",34.7641845606855
"1990-02-04","US-Kon",33.6056690236121
"1990-02-05","US-Kon",33.0998505954361
"1990-02-06","US-Kon",33.9358132218964
"1990-02-07","US-Kon",34.4788883261375
"1990-02-08","US-Kon",32.4909442857488
"1990-02-09","US-Kon",31.5899404692224
"1990-02-10","US-Kon",30.6729343787353
"1990-02-11","US-Kon",29.7255803859322
"1990-02-12","US-Kon",28.7527453385442
"1990-02-13","US-Kon",27.546923744691
"1990-02-14","US-Kon",27.5146895527965
"1990-02-15","US-Kon",31.6050706977724
"1990-02-16","US-Kon",33.1148378229793
"1990-02-17","US-Kon",32.0228285844644
"1990-02-18","US-Kon",32.3315753796374
"1990-02-19","US-Kon",34.0814191334882
"1990-02-20","US-Kon",33.0585584028788
"1990-02-21","US-Kon",32.9725343722274
"1990-02-22","US-Kon",39.3857436475944
"1990-02-23","US-Kon",37.3177641699116
"1990-02-24","US-Kon",35.4225367276325
"1990-02-25","US-Kon",34.0272518362533
"1990-02-26","US-Kon",33.1515700283111
"1990-02-27","US-Kon",32.4946663231754
"1990-02-28","US-Kon",31.7833307789703
"1990-03-01","US-Kon",31.464799947167
"1990-03-02","US-Kon",31.4097435567156
"1990-03-03","US-Kon",30.9883992127941
"1990-03-04","US-Kon",30.0873568882827
"1990-03-05","US-Kon",30.9922050853132
"1990-03-06","US-Kon",36.0692845534075
"1990-03-07","US-Kon",42.0832135574549
"1990-03-08","US-Kon",39.8040185842103
"1990-03-09","US-Kon",37.6800260333233
"1990-03-10","US-Kon",36.9012287111814
"1990-03-11","US-Kon",39.6528227973561
"1990-03-12","US-Kon",39.9920466570448
"1990-03-13","US-Kon",38.6474537172528
"1990-03-14","US-Kon",40.5149058714023
"1990-03-15","US-Kon",41.8793418555355
"1990-03-16","US-Kon",39.174452740562
"1990-03-17","US-Kon",37.575196668302
"1990-03-18","US-Kon",36.5228540639145
"1990-03-19","US-Kon",36.1398610657573
"1990-03-20","US-Kon",34.7385310224178
"1990-03-21","US-Kon",33.3547074712037
"1990-03-22","US-Kon",32.391940657398
"1990-03-23","US-Kon",31.9471912805214
"1990-03-24","US-Kon",32.9952083551545
"1990-03-25","US-Kon",33.2594034172884
"1990-03-26","US-Kon",35.4913793778445
"1990-03-27","US-Kon",38.6239714677652
"1990-03-28","US-Kon",41.8899913190166
"1990-03-29","US-Kon",41.0455581392274
"1990-03-30","US-Kon",40.1202347251018
"1990-03-31","US-Kon",40.3924051519448
"1990-04-01","US-Kon",38.2051070781912
"1990-04-02","US-Kon",36.1844789843955
"1990-04-03","US-Kon",34.7911369411978
"1990-04-04","US-Kon",33.6111078753707
"1990-04-05","US-Kon",35.0509388840412
"1990-04-06","US-Kon",36.3744336598554
"1990-04-07","US-Kon",34.5509806892724
"1990-04-08","US-Kon",33.0651348446947
"1990-04-09","US-Kon",34.9605297565962
"1990-04-10","US-Kon",38.2602156148724
"1990-04-11","US-Kon",34.8398541551785
"1990-04-12","US-Kon",33.8784545754032
"1990-04-13","US-Kon",38.8352824310399
"1990-04-14","US-Kon",37.3184047662873
"1990-04-15","US-Kon",34.7672397280592
"1990-04-16","US-Kon",33.8785767179182
"1990-04-17","US-Kon",37.9621319214252
"1990-04-18","US-Kon",34.8088800969811
"1990-04-19","US-Kon",35.7978933115738
"1990-04-20","US-Kon",36.0055678775759
"1990-04-21","US-Kon",36.4322786702217
"1990-04-22","US-Kon",34.4373544558616
"1990-04-23","US-Kon",32.5957868878899
"1990-04-24","US-Kon",36.236216267326
"1990-04-25","US-Kon",36.4241065537767
"1990-04-26","US-Kon",37.5752429982214
"1990-04-27","US-Kon",37.8746004636105
"1990-04-28","US-Kon",35.2837665850682
"1990-04-29","US-Kon",33.0799987263484
"1990-04-30","US-Kon",31.7628533556885
"1990-05-01","US-Kon",30.6766229222375
"1990-05-02","US-Kon",29.7206702167178
"1990-05-03","US-Kon",39.6799049417554
"1990-05-04","US-Kon",41.6724123789309
"1990-05-05","US-Kon",39.0536188953933
"1990-05-06","US-Kon",38.3192064383554
"1990-05-07","US-Kon",35.4217463111276
"1990-05-08","US-Kon",32.932728948904
"1990-05-09","US-Kon",33.7522909844335
"1990-05-10","US-Kon",35.2234540552246
"1990-05-11","US-Kon",34.4208042453642
"1990-05-12","US-Kon",41.5891693468224
"1990-05-13","US-Kon",39.3259439558637
"1990-05-14","US-Kon",39.0855526447798
"1990-05-15","US-Kon",40.9290361855684
"1990-05-16","US-Kon",40.5798499892563
"1990-05-17","US-Kon",38.391859975147
"1990-05-18","US-Kon",35.7943553904504
"1990-05-19","US-Kon",34.403194263029
"1990-05-20","US-Kon",32.6557769133591
"1990-05-21","US-Kon",36.9061248410262
"1990-05-22","US-Kon",34.4283492031158
"1990-05-23","US-Kon",32.2090501915644
"1990-05-24","US-Kon",34.131785772827
"1990-05-25","US-Kon",37.7717751183094
"1990-05-26","US-Kon",35.7650279497373
"1990-05-27","US-Kon",40.3221086247361
"1990-05-28","US-Kon",38.1942081150572
"1990-05-29","US-Kon",35.8515967079267
"1990-05-30","US-Kon",38.8355555970586
"1990-05-31","US-Kon",40.9865390364429
"1990-06-01","US-Kon",39.1727682167799
"1990-06-02","US-Kon",39.2259682014538
"1990-06-03","US-Kon",36.6393449303981
"1990-06-04","US-Kon",34.3461878041489
"1990-06-05","US-Kon",32.5311359922969
"1990-06-06","US-Kon",31.6752051705442
"1990-06-07","US-Kon",31.8122524819038
"1990-06-08","US-Kon",35.6081010916757
"1990-06-09","US-Kon",38.6428752782844
"1990-06-10","US-Kon",35.5115758131731
"1990-06-11","US-Kon",36.9384372522653
"1990-06-12","US-Kon",32.6116730362083
"1990-06-13","US-Kon",29.7032445512485
"1990-06-14","US-Kon",37.4125150726671
"1990-06-15","US-Kon",38.3475001803457
"1990-06-16","US-Kon",36.2300148772391
"1990-06-17","US-Kon",35.6936602186329
"1990-06-18","US-Kon",32.4581960523668
"1990-06-19","US-Kon",30.1448651543426
"1990-06-20","US-Kon",32.8069520422838
"1990-06-21","US-Kon",32.2302508429398
"1990-06-22","US-Kon",38.1258516281561
"1990-06-23","US-Kon",34.2473771168481
"1990-06-24","US-Kon",31.6739560677802
"1990-06-25","US-Kon",29.4936913170398
"1990-06-26","US-Kon",28.3480785622582
"1990-06-27","US-Kon",28.0303728442588
"1990-06-28","US-Kon",25.5496986782263
"1990-06-29","US-Kon",22.8410243486631
"1990-06-30","US-Kon",20.5760813411227
"1990-07-01","US-Kon",19.4819591774925
"1990-07-02","US-Kon",18.0445467510685
"1990-07-03","US-Kon",16.4420534007557
"1990-07-04","US-Kon",15.3129718030414
"1990-07-05","US-Kon",14.6531848125277
"1990-07-06","US-Kon",15.2324319512561
"1990-07-07","US-Kon",17.1071468718295
"1990-07-08","US-Kon",15.6760808421234
"1990-07-09","US-Kon",14.7262785838355
"1990-07-10","US-Kon",14.6812192273065
"1990-07-11","US-Kon",18.9283106229283
"1990-07-12","US-Kon",18.397620248243
"1990-07-13","US-Kon",21.0470157466852
"1990-07-14","US-Kon",21.0822609822206
"1990-07-15","US-Kon",18.8913521831845
"1990-07-16","US-Kon",16.9488712314802
"1990-07-17","US-Kon",15.6204153435965
"1990-07-18","US-Kon",14.8415205481175
"1990-07-19","US-Kon",14.5645953879371
"1990-07-20","US-Kon",18.5753556581451
"1990-07-21","US-Kon",31.9188363669924
"1990-07-22","US-Kon",36.6590722502218
"1990-07-23","US-Kon",32.6916830020748
"1990-07-24","US-Kon",31.5228166389666
"1990-07-25","US-Kon",31.5345812295138
"1990-07-26","US-Kon",31.8836593226805
"1990-07-27","US-Kon",28.4831050066542
"1990-07-28","US-Kon",28.3477949669935
"1990-07-29","US-Kon",36.4730780809084
"1990-07-30","US-Kon",31.2795837594884
"1990-07-31","US-Kon",28.1402607946867
"1990-08-01","US-Kon",25.5156451846021
"1990-08-02","US-Kon",23.2851477702208
"1990-08-03","US-Kon",22.1615152529487
"1990-08-04","US-Kon",25.8820961953212
"1990-08-05","US-Kon",24.9599645315786
"1990-08-06","US-Kon",22.4410268661226
"1990-08-07","US-Kon",20.4607559428731
"1990-08-08","US-Kon",18.8225570662666
"1990-08-09","US-Kon",17.5939407509083
"1990-08-10","US-Kon",17.0117254888974
"1990-08-11","US-Kon",30.1404044455158
"1990-08-12","US-Kon",34.8241128129287
"1990-08-13","US-Kon",35.3027927386648
"1990-08-14","US-Kon",30.688152854751
"1990-08-15","US-Kon",30.5016340141417
"1990-08-16","US-Kon",36.6316657963862
"1990-08-17","US-Kon",32.3348373268681
"1990-08-18","US-Kon",28.3340187353541
"1990-08-19","US-Kon",27.4366611436589
"1990-08-20","US-Kon",27.3655920500008
"1990-08-21","US-Kon",25.1540122849457
"1990-08-22","US-Kon",25.2998887552448
"1990-08-23","US-Kon",25.5628104465617
"1990-08-24","US-Kon",25.0702776743411
"1990-08-25","US-Kon",24.8072559023756
"1990-08-26","US-Kon",21.8997145050081
"1990-08-27","US-Kon",19.1998494787046
"1990-08-28","US-Kon",17.1846804934721
"1990-08-29","US-Kon",15.9040069981203
"1990-08-30","US-Kon",15.0944193329595
"1990-08-31","US-Kon",14.4466867456928
"1990-09-01","US-Kon",13.9811203933539
"1990-09-02","US-Kon",13.6970951228738
"1990-09-03","US-Kon",13.529842910205
"1990-09-04","US-Kon",13.402064992301
"1990-09-05","US-Kon",13.2952157631281
"1990-09-06","US-Kon",13.2784050220445
"1990-09-07","US-Kon",13.4374295624774
"1990-09-08","US-Kon",13.489983936715
"1990-09-09","US-Kon",13.3761096075882
"1990-09-10","US-Kon",13.4253336428092
"1990-09-11","US-Kon",14.7919170487942
"1990-09-12","US-Kon",14.3897101706135
"1990-09-13","US-Kon",14.0246506619779
"1990-09-14","US-Kon",13.7614662338883
"1990-09-15","US-Kon",13.566012939068
"1990-09-16","US-Kon",13.4155383746832
"1990-09-17","US-Kon",14.5150131482306
"1990-09-18","US-Kon",34.7557960373871
"1990-09-19","US-Kon",30.685505831906
"1990-09-20","US-Kon",30.4992411038853
"1990-09-21","US-Kon",33.0149587396567
"1990-09-22","US-Kon",28.630387820656
"1990-09-23","US-Kon",25.5490380256083
"1990-09-24","US-Kon",23.5412920561749
"1990-09-25","US-Kon",21.6666651825047
"1990-09-26","US-Kon",19.8841466011184
"1990-09-27","US-Kon",18.4879994918871
"1990-09-28","US-Kon",18.4885714959146
"1990-09-29","US-Kon",20.0873049025029
"1990-09-30","US-Kon",29.8968434459153
"1990-10-01","US-Kon",26.7868330802075
"1990-10-02","US-Kon",24.5486765880565
"1990-10-03","US-Kon",34.631265425657
"1990-10-04","US-Kon",30.6510576314355
"1990-10-05","US-Kon",27.6401086560559
"1990-10-06","US-Kon",25.2454675459837
"1990-10-07","US-Kon",32.5046080018694
"1990-10-08","US-Kon",32.6272055929768
"1990-10-09","US-Kon",35.0586986441467
"1990-10-10","US-Kon",32.9526975453213
"1990-10-11","US-Kon",30.7187957843897
"1990-10-12","US-Kon",28.9780712027404
"1990-10-13","US-Kon",27.8101438728918
"1990-10-14","US-Kon",26.5351880110651
"1990-10-15","US-Kon",25.3063777518448
"1990-10-16","US-Kon",24.2023548242547
"1990-10-17","US-Kon",23.0956271118421
"1990-10-18","US-Kon",22.1233528369859
"1990-10-19","US-Kon",21.3826439232731
"1990-10-20","US-Kon",20.9541615627542
"1990-10-21","US-Kon",25.1033082996132
"1990-10-22","US-Kon",24.3799903540707
"1990-10-23","US-Kon",23.2209509479511
"1990-10-24","US-Kon",22.518881187078
"1990-10-25","US-Kon",22.1233081115658
"1990-10-26","US-Kon",21.3120744306081
"1990-10-27","US-Kon",20.4269655871467
"1990-10-28","US-Kon",19.5631261879713
"1990-10-29","US-Kon",18.8860475076862
"1990-10-30","US-Kon",18.1807845924931
"1990-10-31","US-Kon",17.6028920523626
"1990-11-01","US-Kon",17.1120337758029
"1990-11-02","US-Kon",16.6678578068907
"1990-11-03","US-Kon",19.7303244493486
"1990-11-04","US-Kon",39.8408689208086
"1990-11-05","US-Kon",36.3586600270557
"1990-11-06","US-Kon",36.1747252326909
"1990-11-07","US-Kon",36.0599056528695
"1990-11-08","US-Kon",36.0479394970883
"1990-11-09","US-Kon",38.2753536653569
"1990-11-10","US-Kon",35.4833522680305
"1990-11-11","US-Kon",34.0036735173656
"1990-11-12","US-Kon",32.8385075309425
"1990-11-13","US-Kon",31.9610766181184
"1990-11-14","US-Kon",30.9054504057586
"1990-11-15","US-Kon",29.7089782297674
"1990-11-16","US-Kon",28.8954414905183
"1990-11-17","US-Kon",28.1713359363448
"1990-11-18","US-Kon",27.6300813372078
"1990-11-19","US-Kon",27.3412479837861
"1990-11-20","US-Kon",27.2882964959531
"1990-11-21","US-Kon",27.1879910169214
"1990-11-22","US-Kon",26.2569441529604
"1990-11-23","US-Kon",25.5260916789122
"1990-11-24","US-Kon",24.8099372213947
"1990-11-25","US-Kon",24.1749794575945
"1990-11-26","US-Kon",23.8470771460628
"1990-11-27","US-Kon",25.8211538994726
"1990-11-28","US-Kon",26.5848276116244
"1990-11-29","US-Kon",25.967833822834
"1990-11-30","US-Kon",25.1840322677019
"1990-12-01","US-Kon",24.3989453080074
"1990-12-02","US-Kon",24.2981626909739
"1990-12-03","US-Kon",27.9611144281461
"1990-12-04","US-Kon",27.3973539173916
"1990-12-05","US-Kon",26.5991606045471
"1990-12-06","US-Kon",25.7318406451012
"1990-12-07","US-Kon",25.1574625602907
"1990-12-08","US-Kon",24.7006481503588
"1990-12-09","US-Kon",24.233877821801
"1990-12-10","US-Kon",23.7105879999235
"1990-12-11","US-Kon",23.2559500933947
"1990-12-12","US-Kon",22.814835910416
"1990-12-13","US-Kon",22.5623494819136
"1990-12-14","US-Kon",22.961902518127
"1990-12-15","US-Kon",24.7062336132479
"1990-12-16","US-Kon",25.3784430390527
"1990-12-17","US-Kon",33.4004515478413
"1990-12-18","US-Kon",33.7325243543751
"1990-12-19","US-Kon",31.2677766497078
"1990-12-20","US-Kon",29.9712735646405
"1990-12-21","US-Kon",29.5012984491422
"1990-12-22","US-Kon",29.3298083524975
"1990-12-23","US-Kon",28.9821544530891
"1990-12-24","US-Kon",28.762261022654
"1990-12-25","US-Kon",28.5980585621735
"1990-12-26","US-Kon",28.4485132034895
"1990-12-27","US-Kon",28.3133646165786
"1990-12-28","US-Kon",29.466295693575
"1990-12-29","US-Kon",38.3581420224548
"1990-12-30","US-Kon",35.5421146509148
"1990-12-31","US-Kon",34.3896167887498
"1991-01-01","US-Kon",33.8527007559246
"1991-01-02","US-Kon",33.5096997041431
"1991-01-03","US-Kon",33.1245087424037
"1991-01-04","US-Kon",32.8788989976628
"1991-01-05","US-Kon",35.5907576567994
"1991-01-06","US-Kon",35.4798817358809
"1991-01-07","US-Kon",34.9901468094466
"1991-01-08","US-Kon",34.6950974248812
"1991-01-09","US-Kon",34.3506511202871
"1991-01-10","US-Kon",33.9843519353215
"1991-01-11","US-Kon",33.6474331395483
"1991-01-12","US-Kon",33.3189090845086
"1991-01-13","US-Kon",33.4242376493981
"1991-01-14","US-Kon",35.9074348906989
"1991-01-15","US-Kon",37.8413807079744
"1991-01-16","US-Kon",37.5828005914056
"1991-01-17","US-Kon",36.6249429440022
"1991-01-18","US-Kon",37.6009817755185
"1991-01-19","US-Kon",37.9447963084834
"1991-01-20","US-Kon",37.3164749546633
"1991-01-21","US-Kon",35.4143724331219
"1991-01-22","US-Kon",34.8517759866644
"1991-01-23","US-Kon",34.7720319665694
"1991-01-24","US-Kon",34.433907188953
"1991-01-25","US-Kon",33.8799774458732
"1991-01-26","US-Kon",33.4640037624869
"1991-01-27","US-Kon",33.1910397101401
"1991-01-28","US-Kon",33.2822745530763
"1991-01-29","US-Kon",33.8240193267726
"1991-01-30","US-Kon",33.3485528121611
"1991-01-31","US-Kon",33.5009331206794
"1991-02-01","US-Kon",35.7169928485537
"1991-02-02","US-Kon",36.2257236436589
"1991-02-03","US-Kon",35.030911923959
"1991-02-04","US-Kon",33.6362916964462
"1991-02-05","US-Kon",32.6102568649469
"1991-02-06","US-Kon",31.8122875803277
"1991-02-07","US-Kon",31.1583309394203
"1991-02-08","US-Kon",30.5567507738821
"1991-02-09","US-Kon",29.9415953402514
"1991-02-10","US-Kon",29.3728382178787
"1991-02-11","US-Kon",28.7798750162375
"1991-02-12","US-Kon",28.1140886019958
"1991-02-13","US-Kon",27.4960125783766
"1991-02-14","US-Kon",27.0009138105294
"1991-02-15","US-Kon",26.675655312844
"1991-02-16","US-Kon",26.5241622924805
"1991-02-17","US-Kon",26.2495149197263
"1991-02-18","US-Kon",29.1854519447944
"1991-02-19","US-Kon",29.217931424531
"1991-02-20","US-Kon",28.0804494703355
"1991-02-21","US-Kon",26.751969916086
"1991-02-22","US-Kon",25.6988180423259
"1991-02-23","US-Kon",24.9469769113823
"1991-02-24","US-Kon",24.306000670424
"1991-02-25","US-Kon",23.9070954508335
"1991-02-26","US-Kon",23.6236526136268
"1991-02-27","US-Kon",23.3984484908207
"1991-02-28","US-Kon",23.0319018118264
"1991-03-01","US-Kon",24.9329066552324
"1991-03-02","US-Kon",32.4020566248367
"1991-03-03","US-Kon",30.1780674610479
"1991-03-04","US-Kon",28.5539741395776
"1991-03-05","US-Kon",26.9280436663221
"1991-03-06","US-Kon",25.6430985925075
"1991-03-07","US-Kon",24.8545366882902
"1991-03-08","US-Kon",24.0659936369406
"1991-03-09","US-Kon",23.146224799091
"1991-03-10","US-Kon",22.230728341954
"1991-03-11","US-Kon",21.0511986765576
"1991-03-12","US-Kon",20.1109770846041
"1991-03-13","US-Kon",20.1887273136624
"1991-03-14","US-Kon",20.2152298326623
"1991-03-15","US-Kon",20.7536125784793
"1991-03-16","US-Kon",24.2384107330996
"1991-03-17","US-Kon",35.8805551137834
"1991-03-18","US-Kon",34.7759415298606
"1991-03-19","US-Kon",31.6888357938652
"1991-03-20","US-Kon",30.8655527237211
"1991-03-21","US-Kon",28.521660524964
"1991-03-22","US-Kon",26.8333892340916
"1991-03-23","US-Kon",25.6256029307529
"1991-03-24","US-Kon",24.3374891712337
"1991-03-25","US-Kon",22.9457616555327
"1991-03-26","US-Kon",21.5319036810681
"1991-03-27","US-Kon",20.8032539841003
"1991-03-28","US-Kon",20.9567979557908
"1991-03-29","US-Kon",20.7944527033376
"1991-03-30","US-Kon",20.1619857242556
"1991-03-31","US-Kon",19.4836487153351
"1991-04-01","US-Kon",18.6231043561901
"1991-04-02","US-Kon",17.7562043744558
"1991-04-03","US-Kon",25.6023204414376
"1991-04-04","US-Kon",25.7370073336532
"1991-04-05","US-Kon",23.7174991804217
"1991-04-06","US-Kon",21.359769377924
"1991-04-07","US-Kon",19.5908707900504
"1991-04-08","US-Kon",23.893079145975
"1991-04-09","US-Kon",33.3008799267116
"1991-04-10","US-Kon",28.8607333611489
"1991-04-11","US-Kon",27.1962263105294
"1991-04-12","US-Kon",28.7437978477759
"1991-04-13","US-Kon",32.9101299763227
"1991-04-14","US-Kon",36.2259966091152
"1991-04-15","US-Kon",32.1993971221956
"1991-04-16","US-Kon",29.0878915636321
"1991-04-17","US-Kon",27.7122178664343
"1991-04-18","US-Kon",39.7230138287309
"1991-04-19","US-Kon",36.084790034249
"1991-04-20","US-Kon",34.2897547532331
"1991-04-21","US-Kon",33.1384552515393
"1991-04-22","US-Kon",34.4100581107957
"1991-04-23","US-Kon",32.6482969378322
"1991-04-24","US-Kon",30.2924666620329
"1991-04-25","US-Kon",30.625787769081
"1991-04-26","US-Kon",30.3321154461047
"1991-04-27","US-Kon",31.3771666036419
"1991-04-28","US-Kon",28.9965989587184
"1991-04-29","US-Kon",28.9140294152229
"1991-04-30","US-Kon",28.217700151991
"1991-05-01","US-Kon",26.7908892546292
"1991-05-02","US-Kon",24.7916645808175
"1991-05-03","US-Kon",33.6373157681727
"1991-05-04","US-Kon",35.4271165705379
"1991-05-05","US-Kon",39.6354589051127
"1991-05-06","US-Kon",35.8109776028574
"1991-05-07","US-Kon",33.4255762030023
"1991-05-08","US-Kon",31.7346342229191
"1991-05-09","US-Kon",30.5437021827096
"1991-05-10","US-Kon",29.4618235526902
"1991-05-11","US-Kon",28.9375265063297
"1991-05-12","US-Kon",28.2555129876523
"1991-05-13","US-Kon",27.7784473888506
"1991-05-14","US-Kon",32.9126143430435
"1991-05-15","US-Kon",35.4391314629877
"1991-05-16","US-Kon",36.0879402682107
"1991-05-17","US-Kon",38.2754657797508
"1991-05-18","US-Kon",33.9563253424772
"1991-05-19","US-Kon",31.9437961598425
"1991-05-20","US-Kon",31.2870962261276
"1991-05-21","US-Kon",32.7242671753956
"1991-05-22","US-Kon",32.0251109848263
"1991-05-23","US-Kon",31.5552951158911
"1991-05-24","US-Kon",37.4678564623202
"1991-05-25","US-Kon",38.4539414655523
"1991-05-26","US-Kon",36.7206356878912
"1991-05-27","US-Kon",38.3635758601529
"1991-05-28","US-Kon",33.840761074383
"1991-05-29","US-Kon",30.6050899276974
"1991-05-30","US-Kon",30.5513004900654
"1991-05-31","US-Kon",34.4060243993653
"1991-06-01","US-Kon",34.2362699699201
"1991-06-02","US-Kon",35.7109523095292
"1991-06-03","US-Kon",35.6315913636602
"1991-06-04","US-Kon",34.1159617988594
"1991-06-05","US-Kon",36.8090271573714
"1991-06-06","US-Kon",34.3349639298913
"1991-06-07","US-Kon",30.4959735409068
"1991-06-08","US-Kon",34.2645623079735
"1991-06-09","US-Kon",35.9716886726965
"1991-06-10","US-Kon",33.3554651960339
"1991-06-11","US-Kon",37.5405960403908
"1991-06-12","US-Kon",33.5525757381467
"1991-06-13","US-Kon",31.968816923669
"1991-06-14","US-Kon",34.4020602830953
"1991-06-15","US-Kon",30.9689597000459
"1991-06-16","US-Kon",30.3873563539844
"1991-06-17","US-Kon",26.7868984635571
"1991-06-18","US-Kon",24.1990553718511
"1991-06-19","US-Kon",25.0406277292534
"1991-06-20","US-Kon",21.9914499517495
"1991-06-21","US-Kon",19.9661738238249
"1991-06-22","US-Kon",35.3569088924821
"1991-06-23","US-Kon",32.8238568471433
"1991-06-24","US-Kon",30.5432350728289
"1991-06-25","US-Kon",28.1635063805164
"1991-06-26","US-Kon",24.2048161262969
"1991-06-27","US-Kon",20.8985650577004
"1991-06-28","US-Kon",18.6962444574174
"1991-06-29","US-Kon",17.1709525973764
"1991-06-30","US-Kon",15.9215064705609
"1991-07-01","US-Kon",15.5408420021226
"1991-07-02","US-Kon",16.7287888712437
"1991-07-03","US-Kon",15.6312362879483
"1991-07-04","US-Kon",14.7906276329835
"1991-07-05","US-Kon",14.2194988599711
"1991-07-06","US-Kon",13.7563420645697
"1991-07-07","US-Kon",13.5504218180724
"1991-07-08","US-Kon",14.2341543572684
"1991-07-09","US-Kon",14.5459318511995
"1991-07-10","US-Kon",15.3781660222355
"1991-07-11","US-Kon",16.5946067946441
"1991-07-12","US-Kon",24.4117407894034
"1991-07-13","US-Kon",21.4010282771194
"1991-07-14","US-Kon",18.8575955219449
"1991-07-15","US-Kon",16.8025631508491
"1991-07-16","US-Kon",15.3757759198531
"1991-07-17","US-Kon",14.4616140050718
"1991-07-18","US-Kon",13.8767569348388
"1991-07-19","US-Kon",13.5513329731553
"1991-07-20","US-Kon",13.3960757972565
"1991-07-21","US-Kon",13.79711279483
"1991-07-22","US-Kon",13.5449111649667
"1991-07-23","US-Kon",13.3353731735021
"1991-07-24","US-Kon",22.9301298203654
"1991-07-25","US-Kon",25.8806348975148
"1991-07-26","US-Kon",22.020331742761
"1991-07-27","US-Kon",19.6665062889316
"1991-07-28","US-Kon",23.1882576686727
"1991-07-29","US-Kon",20.0178246643516
"1991-07-30","US-Kon",17.6529738930623
"1991-07-31","US-Kon",15.8216580732889
"1991-08-01","US-Kon",14.6494848369675
"1991-08-02","US-Kon",13.9567438360268
"1991-08-03","US-Kon",14.1442468364407
"1991-08-04","US-Kon",18.9750210093148
"1991-08-05","US-Kon",23.2905071992603
"1991-08-06","US-Kon",23.9438023853001
"1991-08-07","US-Kon",20.3955663366147
"1991-08-08","US-Kon",20.0917066459776
"1991-08-09","US-Kon",20.1376964115821
"1991-08-10","US-Kon",19.0902260701112
"1991-08-11","US-Kon",17.3726461913934
"1991-08-12","US-Kon",16.1951692823857
"1991-08-13","US-Kon",15.5806458209466
"1991-08-14","US-Kon",14.8025241936043
"1991-08-15","US-Kon",14.2389151074784
"1991-08-16","US-Kon",13.8585542905469
"1991-08-17","US-Kon",33.02528128639
"1991-08-18","US-Kon",26.8917749607475
"1991-08-19","US-Kon",23.0530092016756
"1991-08-20","US-Kon",20.2991182746446
"1991-08-21","US-Kon",18.3630071854616
"1991-08-22","US-Kon",16.8827451992737
"1991-08-23","US-Kon",16.9111217735443
"1991-08-24","US-Kon",17.1786419600718
"1991-08-25","US-Kon",16.4417842459854
"1991-08-26","US-Kon",15.2479320169122
"1991-08-27","US-Kon",14.45171805461
"1991-08-28","US-Kon",14.1623383691509
"1991-08-29","US-Kon",19.439962008022
"1991-08-30","US-Kon",19.3938761730174
"1991-08-31","US-Kon",24.6623651963805
"1991-09-01","US-Kon",24.0355338207931
"1991-09-02","US-Kon",26.5920456526282
"1991-09-03","US-Kon",25.8276489129453
"1991-09-04","US-Kon",33.4520670893817
"1991-09-05","US-Kon",26.8759838790172
"1991-09-06","US-Kon",23.2931556260423
"1991-09-07","US-Kon",22.5203493040067
"1991-09-08","US-Kon",29.0984341273423
"1991-09-09","US-Kon",25.4390652372759
"1991-09-10","US-Kon",22.5201543573325
"1991-09-11","US-Kon",28.8411344012753
"1991-09-12","US-Kon",24.5194873348521
"1991-09-13","US-Kon",21.2860117449996
"1991-09-14","US-Kon",23.4328080427007
"1991-09-15","US-Kon",26.9606378677641
"1991-09-16","US-Kon",29.066545103376
"1991-09-17","US-Kon",25.0892591025175
"1991-09-18","US-Kon",34.1963859261273
"1991-09-19","US-Kon",28.9764638954909
"1991-09-20","US-Kon",26.141573227041
"1991-09-21","US-Kon",24.4437647918797
"1991-09-22","US-Kon",23.3106232090578
"1991-09-23","US-Kon",22.1180710256037
"1991-09-24","US-Kon",20.6115084867748
"1991-09-25","US-Kon",19.5992224098631
"1991-09-26","US-Kon",18.2747410674953
"1991-09-27","US-Kon",17.287894528747
"1991-09-28","US-Kon",16.4124391557792
"1991-09-29","US-Kon",15.6770363215016
"1991-09-30","US-Kon",15.0958198603521
