"site_ID","growing_year","window","nobsv","extend_days","alpha","beta","C0","Hs","k2","TS","ERref","lnRatio"
"US-Kon",2004,"134_148",166,0,0.05796830771,-0.0007373116947075,2.5882400075,NA,NA,19.0436629905659,5.53909418634182,-0.263833390269081
"US-Kon",2005,"134_148",183,0,0.0519495263262,-0.0012333592479723,2.724044448,NA,NA,19.107775518181,4.42258907929514,-0.488939084246629
"US-Kon",2007,"134_148",183,0,0.10130282425,-0.001653530528995,1.6432058455,NA,NA,18.4880640677586,5.60749307605619,-0.251560620742933
"US-Kon",2008,"134_148",129,15,0.10559011758,-0.00193428790043,2.8365980125,NA,NA,18.1206113838323,9.21428901813379,0.245091059913942
"US-Kon",2009,"134_148",173,0,0.1416916073,-0.001663992751515,0.932293036,NA,NA,17.1035215507673,6.73777280045974,-0.0679349481099843
"US-Kon",2010,"134_148",158,0,0.1482007508,-0.001959129571825,0.990145252,NA,NA,16.8856238972369,7.21140913097158,0
"US-Kon",2011,"134_148",142,9,0.15317802675,-0.0007062149095085,0.483645915,NA,NA,17.1893165740838,5.83997024447712,-0.210938671686187
"US-Kon",2013,"134_148",132,15,0.11921027745,-0.000534680883324,0.940685813,NA,NA,18.0691939019259,6.49424702720093,-0.104747661134427
"US-Kon",2014,"134_148",125,0,0.1252678942,-0.0026855330777,1.6087243095,NA,NA,16.8118342896271,5.99223226959374,-0.185200364642586
"US-Kon",2015,"134_148",122,0,0.1255355065,-0.002402087573315,1.4908549335,NA,NA,15.3547376909299,6.09114213946064,-0.168828765826435
"US-Kon",2017,"134_148",173,0,0.0690139377,-0.000469735174048,2.080717206,NA,NA,18.2302338866936,6.13084047862863,-0.162332523765215
"US-Kon",2018,"134_148",165,0,0.1151420986,-0.00136908114195,1.701749261,NA,NA,20.6971611957687,8.20167931472441,0.128674554391705
"US-Kon",2004,"148_162",104,0,0.0636350205,-0.000851663946375,2.7469241895,NA,NA,20.7431280080098,6.87373314176116,-0.369909087645093
"US-Kon",2005,"148_162",196,0,0.0797560344,-0.0008441105723885,1.6176305375,NA,NA,20.2415829870972,5.50524180594247,-0.591915749933419
"US-Kon",2007,"148_162",153,0,0.08274316365,-0.00096306215704,2.0996154665,NA,NA,20.3550261022489,7.24592317218596,-0.317177454301595
"US-Kon",2008,"148_162",112,0,0.09820554133,-0.0016907309223405,3.0317121745,NA,NA,20.5434097185288,10.0424010664952,0.00919979179250447
"US-Kon",2009,"148_162",147,0,0.117105337,-0.0012317916565425,1.60986793,NA,NA,18.6320882425643,10.1479464809425,0.0196549239418167
"US-Kon",2010,"148_162",174,0,0.1260499194,-0.00118950895991,1.326042564,NA,NA,21.2511703986079,9.9504367425278,0
"US-Kon",2011,"148_162",185,0,0.14891717425,-0.0006696997401185,0.529305702,NA,NA,21.6065446360505,8.30792666607176,-0.180406364858859
"US-Kon",2013,"148_162",104,3,0.12334594485,-0.0008975276760187,1.0806808355,NA,NA,19.5219773712544,9.0165250795781,-0.0985574302469307
"US-Kon",2014,"148_162",126,0,0.1466414555,-0.001312943892485,0.8684827265,NA,NA,19.6009531420199,9.83456647043009,-0.011713073340767
"US-Kon",2015,"148_162",137,0,0.083659929285,-0.001188573038807,2.4972276155,NA,NA,19.3029835442799,7.95564841089414,-0.223734275605884
"US-Kon",2017,"148_162",148,3,0.13656626105,-0.0026116360001,2.165640198,NA,NA,21.8639939987303,10.7615393699688,0.0783621646958483
"US-Kon",2018,"148_162",131,0,0.075487845065,-0.001548610667805,4.386112268,NA,NA,23.0604375905549,9.84822488187753,-0.010325220023085
"US-Kon",2004,"162_176",155,0,0.07063433061,-0.00128107888791,3.1387792115,NA,NA,21.6654253052973,7.38121039788711,-0.486182630925209
"US-Kon",2005,"162_176",123,0,0.145137882,-0.002184431834375,1.0192127905,NA,NA,23.3248981219391,8.03264759685816,-0.401606079845081
"US-Kon",2007,"162_176",196,0,0.1375650102,-0.001173380680985,0.788015857,NA,NA,23.2077191552256,9.0156087467422,-0.286162886284029
"US-Kon",2008,"162_176",135,0,0.094913050965,-0.00197794816139,3.688069706,NA,NA,20.1652381582598,10.1525573813801,-0.167394634134959
"US-Kon",2009,"162_176",197,0,0.1192279933,-0.00078395376895,1.234575876,NA,NA,22.2841572282731,11.5075026898545,-0.0421210361859562
"US-Kon",2010,"162_176",159,0,0.1540259353,-0.0009506946540335,0.623268206,NA,NA,22.4351504109278,12.0025636760741,0
"US-Kon",2011,"162_176",192,0,0.0945346825,-0.00095121624173,1.8143210895,NA,NA,20.7090931644756,8.75152530569734,-0.31589226081457
"US-Kon",2013,"162_176",123,0,0.1010133093,-0.0012722225151789,2.2883584315,NA,NA,22.8739366490306,10.4024556168101,-0.14307837136607
"US-Kon",2014,"162_176",146,0,0.0767724281625,-0.000521111267000024,2.549566031125,NA,NA,23.3323870455971,10.6992510496372,-0.114946522986073
"US-Kon",2015,"162_176",163,0,0.15683642435,-0.001184029706155,0.606824418,NA,NA,21.8229152561396,10.8827641874349,-0.0979399961383385
"US-Kon",2017,"162_176",181,0,0.07164166575,-0.000806293935404,3.0843657065,NA,NA,23.9846159579247,9.63515372806273,-0.219702009734114
"US-Kon",2018,"162_176",144,0,0.04219375029235,-0.00140937397927,6.23530722,NA,NA,24.2934425695606,7.35742194480818,-0.489410674502475
"US-Kon",2004,"176_190",125,0,0.0489487974877,-0.000694037288255,3.7022857535,NA,NA,21.0565095303712,7.53246469625004,-0.577631362892423
"US-Kon",2005,"176_190",194,0,0.059786208378,-0.000995441851835,3.4845148125,NA,NA,24.7577547514854,7.39028372355265,-0.59668754092076
"US-Kon",2007,"176_190",184,0,0.1395769548,-0.00167053589795,0.934187951,NA,NA,23.2763170637836,8.7362581252208,-0.429371702179858
"US-Kon",2008,"176_190",180,0,0.10438002305,-0.0012969683887705,2.190035018,NA,NA,21.5320225477868,11.0598101556708,-0.193535837048331
"US-Kon",2009,"176_190",128,0,0.1223077571,-0.001064624048815,1.4609006435,NA,NA,22.2549366157626,12.5368343702843,-0.0681826072720867
"US-Kon",2010,"176_190",140,0,0.1385238559,-0.00089570550684,0.9487441025,NA,NA,21.772969734418,13.4214432174718,0
"US-Kon",2011,"176_190",197,0,0.09806012495,-0.001003808071165,1.485916058,NA,NA,23.2946828866914,7.30842632153268,-0.607825694952758
"US-Kon",2013,"176_190",104,0,0.069731997255,-0.00092712359869,4.08914145,NA,NA,23.3389451557199,11.6671637356815,-0.14007529021756
"US-Kon",2014,"176_190",127,0,0.094923406605,-0.00139597228032,2.678289824,NA,NA,24.1131624210162,9.48424438936118,-0.347221731580003
"US-Kon",2015,"176_190",143,0,0.14320429975,-0.0009505816928255,0.79327997,NA,NA,21.2100823825683,12.0817700680634,-0.105155957461248
"US-Kon",2017,"176_190",113,0,0.12611447485,-0.001950906154945,1.802087081,NA,NA,22.887940335498,10.1474558260966,-0.279630651506291
"US-Kon",2018,"176_190",184,0,0.06333733613,-0.0010523759754755,3.318721984,NA,NA,24.8740251455568,7.27829028043039,-0.611957685009402
"US-Kon",2004,"190_204",157,0,0.0847307993,-0.001106769471836,2.499465763,NA,NA,25.5968634474081,9.0141382192207,-0.432510687762754
"US-Kon",2005,"190_204",113,0,0.0978706514,-0.0007531463217,1.110988899,NA,NA,26.7952457668685,6.87675975098512,-0.70315737117305
"US-Kon",2007,"190_204",121,0,0.093459455771,-0.0011479074555005,1.7457783765,NA,NA,24.7928293033581,6.91523856338193,-0.697577481826096
"US-Kon",2008,"190_204",373,12,0.0813725451375,-0.001030558672809,3.183917653625,NA,NA,22.4759768231337,11.8217740317907,-0.161361857744284
"US-Kon",2009,"190_204",146,0,0.09487327758,-0.00154019063652845,3.3346785605,NA,NA,21.1386131533525,11.7742798196388,-0.165387469534289
"US-Kon",2010,"190_204",173,0,0.1065809651,-0.000978445164908,2.0022408325,NA,NA,24.1211182767499,13.891886237077,0
"US-Kon",2011,"190_204",220,0,0.0657100331705,-0.0018838606186,5.428229003,NA,NA,27.0849162057536,7.72075638849056,-0.587392608731273
"US-Kon",2013,"190_204",101,0,0.09551159863,-0.000948940391188,2.307759959,NA,NA,23.2012314667138,11.6762555328358,-0.173747607693561
"US-Kon",2014,"190_204",123,0,0.089206208441,-0.001813921855305,3.166887465,NA,NA,24.1055048066859,7.95644799196296,-0.557322277652566
"US-Kon",2015,"190_204",204,0,0.0944683287,-0.000879684362756,2.409073536,NA,NA,23.3244777267821,13.4712275640436,-0.030748826294209
"US-Kon",2017,"190_204",161,0,0.055372065111,-0.0015178886109,6.090129557,NA,NA,27.2219262731192,8.68711055453739,-0.469464564120795
"US-Kon",2018,"190_204",143,3,0.112797065305,-0.0041389149665,4.854420485,NA,NA,24.4022960256639,5.71732478733429,-0.887803944285667
"US-Kon",2004,"204_218",170,0,0.08419730906,-0.0014957510341295,2.718143021,NA,NA,22.4233587501948,7.75650517660885,-0.449980453165144
"US-Kon",2005,"204_218",214,0,0.08117679995,-0.000723618964884,1.404088923125,NA,NA,24.865006268633,5.97134640189938,-0.711539892143702
